zone_id,households,residential_units,population,res_price1,res_price2,avg_hh_income,hh_inc1,hh_inc2,hh_inc3,hh_inc4,jobs,jobs1,jobs2,jobs3,jobs4,jobs5,jobs6,jobs7,jobs8,jobs9,jobs10,job_spaces,non_residential_sqft,nonres_price3,nonres_price4,nonres_price5,COUNTY,pop_adjust
933,1477.0,1556.0,5516.292271990442,34.585347011864464,0.0,54026.41538,140.0,612.0,550.0,175.0,708.0,0.0,0.0,290.0,0.0,396.0,11.0,7.0,0.0,1.0,3.0,811.0,687539.31597,5.81546667718001,132.07155229069963,138.63738455857558,3,1
467,1577.0,1678.0,5272.463899363047,81.65142921820159,35.65366260414434,63752.0974,156.0,419.0,726.0,276.0,524.0,17.0,0.0,159.0,112.0,0.0,76.0,121.0,0.0,36.0,3.0,568.0,307737.0,0.0,98.10492705603906,164.10832346289166,2,1
1789,1.0,1.0,6.4232942120601635,56.60913422830124,0.0,60612.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
650,1480.0,1509.0,4760.183018311397,80.79330063696192,64.62620539671573,85463.17104,113.0,261.0,442.0,664.0,346.0,27.0,0.0,16.0,13.0,3.0,15.0,146.0,0.0,97.0,29.0,370.0,167158.0,5.542166653878997,139.33412143483696,139.5122216770022,2,1
748,1980.0,2032.0,7349.594369024483,41.10656750687559,54.56962235675771,39247.0,659.0,667.0,529.0,125.0,392.0,0.0,0.0,189.0,1.0,1.0,1.0,64.0,0.0,135.0,1.0,436.0,165800.0,0.0,120.20318122096718,160.57897898266933,3,1
1689,1323.0,1378.0,3549.0106841636916,39.51931322279526,65.94826792688724,99222.05747,71.0,172.0,274.0,806.0,580.0,63.0,0.0,175.0,41.0,2.0,6.0,67.0,0.0,187.0,39.0,665.0,288346.0,5.969840092336833,140.7229206495897,174.72465236174233,3,1
1565,1278.0,1340.0,4613.135560675564,41.73357883283112,78.16346675359479,55707.35514,121.0,488.0,423.0,246.0,286.0,1.0,0.0,111.0,0.0,0.0,57.0,101.0,0.0,15.0,1.0,332.0,116200.0,0.0,0.0,0.0,3,1
1688,1341.0,1388.0,3682.9901749564,37.42011294093479,78.46766160823184,86084.60997,190.0,100.0,448.0,603.0,944.0,75.0,0.0,123.0,167.0,1.0,21.0,292.0,0.0,249.0,16.0,1033.0,464050.0,5.865305815043713,149.530742260448,186.3970079485677,3,1
1420,1597.0,1686.0,5754.370935485399,40.473836545272555,76.06153852924515,69930.06943999999,80.0,333.0,813.0,371.0,31.0,0.0,0.0,4.0,4.0,0.0,8.0,15.0,0.0,0.0,0.0,47.0,27770.0,0.0,0.0,145.51545108882027,3,1
2119,886.0,930.0,2834.507974436264,51.53053724663784,74.83726156259036,98207.818295,40.0,96.0,248.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1535,1250.0,1289.0,4122.520015254782,43.90660326072518,74.94092894984807,78273.462485,81.0,196.0,448.0,525.0,155.0,0.0,0.0,109.0,11.0,0.0,28.0,0.0,0.0,7.0,0.0,193.0,90756.0,0.0,0.0,201.91612389131458,3,1
1701,1325.0,1382.0,3816.005784520384,41.51356297684679,47.40046955260835,77211.0,144.0,182.0,552.0,447.0,1041.0,71.0,0.0,268.0,308.0,2.0,5.0,161.0,0.0,226.0,0.0,1106.0,472791.2467625,0.0,150.45645472710515,225.93585663015122,3,1
499,1328.0,1337.0,4811.986702912126,89.30446873436948,28.97071672997423,65396.89485,143.0,330.0,673.0,182.0,541.0,0.0,0.0,50.0,117.0,16.0,170.0,90.0,0.0,74.0,24.0,599.0,385481.77426800004,6.573374539340307,114.2089100764712,157.0920478785853,2,1
641,1663.0,1716.0,4609.568601972242,100.94242385594463,80.46356661135147,50805.0,375.0,542.0,525.0,221.0,4656.0,4.0,0.0,315.0,69.0,41.0,2397.0,1186.0,0.0,88.0,556.0,4672.0,3389333.50519552,6.262040006406116,138.7965060990984,182.91508687975823,2,1
543,1450.0,1531.0,4658.494304095152,93.17714074871448,51.456508362844176,68754.00852999999,72.0,309.0,701.0,368.0,424.0,28.0,0.0,2.0,124.0,7.0,25.0,128.0,0.0,74.0,36.0,455.0,260249.71093180001,5.152101518961456,161.36540865216284,160.29374220937584,2,1
535,1395.0,1471.0,4449.360910707026,94.83821290924625,52.273304353603685,76889.24767000001,62.0,252.0,570.0,511.0,951.0,37.0,0.0,196.0,507.0,1.0,15.0,132.0,0.0,57.0,6.0,996.0,540625.0,5.2183472269839974,156.85561589139246,169.39574257713636,2,1
1415,1293.0,1374.0,4541.808349749949,45.546618652933695,57.405361793863726,85744.96711,58.0,219.0,462.0,554.0,216.0,0.0,0.0,112.0,6.0,0.0,1.0,86.0,0.0,0.0,11.0,248.0,123307.0,0.0,0.0,177.6689932198249,3,1
427,1111.0,1231.0,3889.1136550250717,79.7141538821709,34.40441431561899,82520.31843,64.0,152.0,455.0,440.0,70.0,9.0,0.0,1.0,0.0,1.0,14.0,41.0,0.0,4.0,0.0,75.0,43965.0,0.0,143.37115588924982,141.22944614102266,2,1
653,1544.0,1719.0,4801.4341004934595,97.45350445427175,74.13028492332239,81858.05618,128.0,279.0,535.0,602.0,695.0,27.0,0.0,118.0,15.0,5.0,108.0,347.0,0.0,47.0,28.0,725.0,401610.0106611,6.20517224671244,153.6800869308286,153.5357215087467,2,1
286,1237.0,1279.0,3783.0751150469855,76.29267823530554,0.0,63145.10222000001,94.0,387.0,538.0,218.0,47.0,0.0,0.0,5.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,37347.0,0.0,0.0,137.4728943290863,1,1
1422,1197.0,1235.0,4402.045571584894,38.82167378397712,0.0,57567.0,143.0,396.0,443.0,215.0,266.0,7.0,0.0,45.0,1.0,9.0,1.0,158.0,0.0,45.0,0.0,317.0,171229.0,0.0,0.0,139.00044237844654,3,1
412,1041.0,1085.0,2497.99603232917,60.516713891113106,63.6698923810713,55553.05,197.0,311.0,293.0,240.0,831.0,0.0,0.0,120.0,343.0,1.0,5.0,362.0,0.0,0.0,0.0,835.0,528115.0,6.257437076527687,0.0,154.61257775591372,1,1
1781,952.0,986.0,2797.183325758564,39.843887387073686,57.29714602741486,83170.0,46.0,173.0,300.0,433.0,44.0,0.0,0.0,5.0,4.0,0.0,18.0,13.0,0.0,4.0,0.0,99.0,66692.009538,7.327056074076515,0.0,156.0280923228778,3,1
542,1391.0,1465.0,4252.698774722778,84.13675920730309,57.41675415756859,72150.0994,89.0,294.0,529.0,479.0,799.0,68.0,0.0,160.0,70.0,16.0,72.0,255.0,0.0,150.0,8.0,862.0,383139.0,4.894371327959426,140.0498032326239,153.2715799188744,2,1
1456,1385.0,1456.0,4469.51725759561,35.29010745348411,73.8528132719164,76005.0,140.0,227.0,503.0,515.0,323.0,7.0,0.0,227.0,17.0,10.0,5.0,54.0,0.0,3.0,0.0,391.0,137594.0,0.0,212.28329613425214,0.0,3,1
1457,1117.0,1178.0,4102.2785094515675,33.2577780277216,71.25149541462423,68658.0,77.0,161.0,669.0,210.0,523.0,56.0,0.0,389.0,1.0,1.0,3.0,73.0,0.0,0.0,0.0,644.0,280927.0,0.0,220.1854236964149,139.75818402414424,3,1
618,1349.0,1362.0,4007.11093661562,94.19994487607183,83.43724328524917,79340.65901,82.0,203.0,552.0,512.0,571.0,1.0,0.0,17.0,4.0,39.0,13.0,184.0,0.0,58.0,255.0,661.0,526870.75840405,6.476868333879167,198.26421680782826,156.4888613400222,2,1
2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
696,1341.0,1440.0,3736.9675237649735,36.21029972199741,80.13009925083246,37304.48037,550.0,431.0,268.0,92.0,671.0,50.0,0.0,460.0,24.0,2.0,0.0,114.0,0.0,21.0,0.0,777.0,318882.14305159997,5.73707576254419,150.01316323210935,152.51691750348388,3,1
937,1146.0,1176.0,4055.048329244066,36.201820953032396,0.0,58545.0,59.0,376.0,418.0,293.0,80.0,0.0,0.0,69.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,102.0,39945.0,0.0,0.0,165.93088077078352,3,1
1806,7.0,7.0,22.022723012777703,32.230568232525776,0.0,60612.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
2862,28.0,29.0,93.59657280430524,34.449141389699044,68.59586365234863,57396.0,1.0,13.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,700.0,0.0,0.0,0.0,4,1
934,1119.0,1138.0,4263.2466746485625,38.276137218335315,0.0,65502.361070000006,62.0,326.0,479.0,252.0,72.0,21.0,0.0,2.0,7.0,2.0,0.0,20.0,0.0,20.0,0.0,116.0,63586.0,0.0,175.78867952365658,170.2363758178056,3,1
415,943.0,997.0,2575.1007772922385,61.645426539263134,67.05141325080875,81809.24377999999,62.0,99.0,443.0,339.0,803.0,29.0,0.0,74.0,261.0,144.0,91.0,178.0,0.0,25.0,1.0,891.0,578365.0,6.347671295501427,158.26480839436385,175.89234444388958,1,1
898,1214.0,1275.0,3287.798871179346,40.15984498845401,69.3620614769776,55646.0,137.0,447.0,482.0,148.0,588.0,132.0,0.0,184.0,4.0,0.0,1.0,88.0,0.0,173.0,6.0,722.0,282605.04234890005,0.0,173.45745167118005,180.3008342778953,3,1
276,1125.0,1161.0,3645.670505433311,72.67823236642447,70.68633856773366,67121.0,66.0,235.0,532.0,292.0,348.0,3.0,0.0,95.0,27.0,4.0,18.0,145.0,0.0,45.0,11.0,399.0,195958.485047,0.0,135.7172206572225,165.571134950941,1,1
142,33.0,33.0,98.85223713213968,62.64411986727407,0.0,67854.64684,2.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1412,944.0,989.0,3424.670005658228,41.254288132760095,37.60346519652142,74905.0,59.0,140.0,428.0,317.0,433.0,21.0,0.0,169.0,150.0,0.0,4.0,49.0,0.0,40.0,0.0,437.0,237326.0,0.0,0.0,171.52889464438158,3,1
546,1045.0,1143.0,3284.7373346832373,81.02480770633804,37.02104929530888,75308.3352,86.0,237.0,357.0,365.0,143.0,13.0,0.0,63.0,9.0,0.0,17.0,35.0,0.0,3.0,3.0,155.0,79720.0,0.0,0.0,155.75456203765833,2,1
1286,952.0,1012.0,2456.9332520188077,52.24701224950294,51.55124156928161,68264.0,86.0,194.0,331.0,341.0,2184.0,246.0,0.0,454.0,218.0,28.0,40.0,283.0,0.0,909.0,6.0,2265.0,955487.77745225,6.22685738632765,147.11160616710745,171.11311956728193,3,1
534,959.0,995.0,2928.82683492638,87.31872911276876,49.834159137691934,87223.64172,13.0,89.0,397.0,460.0,154.0,0.0,0.0,44.0,10.0,0.0,39.0,39.0,0.0,10.0,12.0,171.0,90131.0,0.0,0.0,155.46329246348571,2,1
1430,1858.0,1951.0,4942.782940899351,44.8395077030602,70.12219504877156,52259.0,426.0,577.0,633.0,222.0,1212.0,8.0,0.0,47.0,20.0,4.0,493.0,606.0,0.0,34.0,0.0,1276.0,750788.4999775,0.0,0.0,184.18612392861164,3,1
1289,952.0,1026.0,2600.5515550987616,42.88126260593292,53.82574943496678,118000.0,60.0,84.0,162.0,646.0,849.0,8.0,0.0,449.0,193.0,0.0,75.0,98.0,0.0,4.0,22.0,944.0,404546.0,0.0,0.0,204.35331667120016,3,1
1722,980.0,1039.0,2865.6188929980053,40.90039292402753,0.0,80918.36283,27.0,73.0,457.0,423.0,444.0,27.0,0.0,3.0,147.0,0.0,7.0,117.0,0.0,143.0,0.0,464.0,227926.0,0.0,162.59433843114985,179.62963666038365,3,1
1404,979.0,988.0,3533.5885845040993,38.09241446889063,44.28403972406951,74142.0,51.0,143.0,462.0,323.0,245.0,0.0,0.0,136.0,55.0,3.0,3.0,25.0,0.0,0.0,23.0,256.0,91015.0,0.0,0.0,156.99689711584296,3,1
280,1097.0,1151.0,3640.7278935767044,67.15776606367815,56.39430346648906,59484.1448,130.0,344.0,464.0,159.0,525.0,104.0,0.0,70.0,53.0,23.0,37.0,101.0,0.0,137.0,0.0,672.0,328452.22386225,6.8125618155148375,159.35131979636725,167.4790274573005,1,1
1306,1452.0,1525.0,2516.693888199728,45.87437683788058,96.14407720132778,37830.62616,393.0,695.0,250.0,114.0,989.0,49.0,0.0,12.0,255.0,0.0,163.0,165.0,0.0,325.0,20.0,1033.0,569655.0,6.656331939507003,183.47065830326392,176.11056198894937,3,1
851,1035.0,1059.0,3305.1487332963875,35.06728665170754,44.73284035686179,58304.516129999996,211.0,277.0,404.0,143.0,103.0,1.0,0.0,7.0,27.0,13.0,0.0,23.0,0.0,19.0,13.0,143.0,108668.0,5.866214658043964,157.75466509528223,131.56788925183486,3,1
940,1049.0,1070.0,3074.7811196312264,36.13033854783489,47.0652942051048,65654.0,94.0,252.0,454.0,249.0,266.0,56.0,0.0,76.0,34.0,5.0,5.0,64.0,0.0,19.0,7.0,360.0,176783.0,6.062670062960189,152.78692007681587,155.63349176996908,3,1
555,1045.0,1073.0,3962.022544463134,88.15255053381227,36.27910879366395,88283.365,25.0,156.0,386.0,478.0,200.0,0.0,0.0,85.0,50.0,5.0,3.0,25.0,0.0,32.0,0.0,228.0,89225.0058335,0.0,0.0,196.10587386670318,2,1
563,932.0,940.0,3225.2590301416603,77.12296262476687,55.22641800056952,85051.0,29.0,90.0,398.0,415.0,132.0,0.0,0.0,49.0,13.0,0.0,7.0,57.0,0.0,6.0,0.0,141.0,67417.0,0.0,0.0,158.53058292796567,2,1
1666,1024.0,1110.0,2526.3327004869734,41.510595684537435,65.91288960609432,93163.91231,162.0,81.0,243.0,538.0,419.0,126.0,0.0,21.0,25.0,15.0,20.0,184.0,0.0,20.0,8.0,534.0,291301.0,0.0,152.44406923231227,165.97156210638718,3,1
929,1218.0,1255.0,3044.900801540766,39.92060148819588,58.24605636194661,58017.20104,196.0,345.0,420.0,257.0,287.0,10.0,0.0,51.0,55.0,35.0,14.0,116.0,0.0,4.0,2.0,316.0,197119.0,6.078805575746353,122.23709189467023,152.320276969151,3,1
553,870.0,946.0,2942.257419822865,84.64921526011659,44.368575715990204,96343.13725,18.0,40.0,342.0,470.0,197.0,7.0,0.0,68.0,4.0,3.0,29.0,65.0,0.0,21.0,0.0,213.0,96533.0,4.850457058662186,127.90182366637882,149.37451041230236,2,1
184,879.0,912.0,2649.239955141343,72.75542504507436,43.454643703995906,76286.21997,54.0,139.0,403.0,283.0,13.0,0.0,0.0,1.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,13.0,10281.0,5.06010848474355,0.0,131.3473448576768,1,1
217,1111.0,1161.0,3348.125271665571,70.23640066855454,48.54257791265473,45254.615999999995,209.0,547.0,301.0,54.0,137.0,1.0,0.0,79.0,0.0,1.0,11.0,44.0,0.0,1.0,0.0,156.0,79552.0,5.14427700026498,0.0,123.22615932563876,1,1
504,1512.0,1751.0,4395.638571121085,96.24008814079626,44.30839667441483,52042.5,312.0,596.0,413.0,191.0,484.0,5.0,0.0,64.0,3.0,2.0,45.0,190.0,0.0,168.0,7.0,565.0,281845.3400458,5.228961191928536,142.25367209770747,162.02208426794311,2,1
939,1027.0,1045.0,3274.3045339772025,38.15948595917157,47.90947100554186,50836.0,143.0,464.0,351.0,69.0,466.0,58.0,0.0,7.0,302.0,0.0,5.0,22.0,0.0,72.0,0.0,518.0,266527.0,0.0,178.46785966117116,180.1198054966516,3,1
183,861.0,882.0,2700.643118450056,71.11410850951474,50.88275059625994,89059.0,36.0,93.0,328.0,404.0,400.0,1.0,0.0,279.0,41.0,15.0,19.0,38.0,0.0,1.0,6.0,445.0,222086.0,4.955152727358063,138.06656382755867,131.66444804906325,1,1
312,942.0,1002.0,2037.3446072933987,60.8831185442888,69.71349146570545,44917.0,188.0,443.0,222.0,89.0,628.0,34.0,0.0,41.0,82.0,0.0,6.0,284.0,0.0,180.0,1.0,652.0,329836.0,0.0,110.4926564709913,147.95038486086247,1,1
490,781.0,818.0,2748.4732663164355,94.90481523795961,32.26712641876376,64628.0,35.0,258.0,291.0,197.0,660.0,3.0,0.0,311.0,191.0,2.0,54.0,63.0,0.0,35.0,1.0,749.0,401924.499542,5.75826597977602,119.1224304221113,148.48847215076748,2,1
726,977.0,984.0,3528.7691783604764,34.88142192378134,51.561562450910266,54610.0,129.0,358.0,372.0,118.0,300.0,0.0,0.0,135.0,61.0,0.0,1.0,8.0,0.0,81.0,14.0,360.0,168616.0,0.0,147.24655225156974,149.8752934622996,3,1
1444,1013.0,1079.0,3071.889475945053,40.35197710934239,61.95299524058257,59113.81605,141.0,300.0,456.0,116.0,752.0,89.0,0.0,98.0,127.0,2.0,16.0,184.0,0.0,225.0,11.0,817.0,409162.0773335,6.120403232045329,162.3566735256198,148.07790423398544,3,1
935,1206.0,1225.0,4154.328095802692,35.96725311709167,61.42077379871605,58316.0,181.0,360.0,539.0,126.0,1804.0,186.0,0.0,788.0,17.0,2.0,17.0,373.0,0.0,420.0,1.0,1984.0,730309.0,0.0,146.91247848692308,146.47149610999386,3,1
2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
705,956.0,993.0,3186.5913421632713,35.26597131439759,56.215473899152656,49273.018135000006,154.0,416.0,307.0,79.0,140.0,0.0,0.0,82.0,2.0,5.0,3.0,19.0,0.0,29.0,0.0,172.0,76647.9527885,5.719392669002202,208.1522291731118,155.70672742778459,3,1
488,929.0,939.0,3036.2715140982614,59.593978041918724,53.36305090604764,88020.98182,17.0,124.0,354.0,434.0,179.0,0.0,0.0,3.0,2.0,0.0,130.0,33.0,0.0,11.0,0.0,195.0,129509.9725836,7.239222794557088,0.0,213.84450797086595,2,1
711,961.0,1017.0,3277.196177663376,38.49493188658028,74.23776484436836,57096.66281,167.0,276.0,392.0,126.0,36.0,26.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,62.0,28205.0,0.0,178.93723491853405,144.4160375014759,3,1
636,973.0,974.0,3046.8241165169284,84.02147006280876,68.82877636501499,70608.0,111.0,171.0,438.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
2864,101.0,102.0,358.7868624165034,37.458552245870614,76.8631056971395,57506.81619,9.0,34.0,29.0,29.0,41.0,0.0,0.0,30.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,45.0,21086.0,5.510624039807493,110.83035190627892,0.0,4,1
2869,13.0,13.0,39.45737873122672,35.990805603208166,0.0,59001.7816,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1997,955.0,978.0,3253.8573251379057,39.92611035966634,70.77000120631789,60671.711670000004,183.0,215.0,461.0,96.0,251.0,0.0,0.0,71.0,11.0,2.0,57.0,12.0,0.0,54.0,44.0,279.0,132077.6885585,0.0,167.57331975470996,184.56394417759012,4,1
697,880.0,920.0,2565.8518308646785,33.44041206500031,63.940735497549284,46618.91098,164.0,345.0,273.0,98.0,40.0,2.0,0.0,11.0,2.0,3.0,0.0,14.0,0.0,8.0,0.0,48.0,18938.65716945,0.0,203.93192898671828,0.0,3,1
544,1018.0,1123.0,3243.486252501176,73.63900385244425,45.807344062506445,65157.491664999994,126.0,241.0,352.0,299.0,413.0,5.0,0.0,16.0,19.0,3.0,24.0,81.0,0.0,177.0,88.0,448.0,247750.0,4.820603068330224,142.2819388075178,160.8142510627155,2,1
155,121.0,124.0,381.56963533005916,59.58820718742348,56.542693525712494,63803.48154,19.0,32.0,43.0,27.0,10.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,18.0,10876.0,0.0,119.6283231408243,121.87412034050233,1,1
533,896.0,905.0,2828.097448202741,86.80459199980301,28.407058940199203,78525.34992000001,61.0,218.0,259.0,358.0,71.0,0.0,0.0,60.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,71.0,26265.0,0.0,0.0,155.7322101535538,2,1
516,838.0,856.0,3234.8523050677213,68.55874208800051,32.97896294720384,81199.12879,16.0,125.0,363.0,334.0,167.0,2.0,0.0,1.0,6.0,4.0,6.0,109.0,0.0,39.0,0.0,189.0,105920.71391125,0.0,140.45517773846095,130.47961205524078,2,1
1032,708.0,802.0,1811.1328287733777,61.58416407472262,86.11268670784514,135758.1595,23.0,45.0,109.0,531.0,208.0,0.0,0.0,91.0,8.0,0.0,61.0,48.0,0.0,0.0,0.0,239.0,148366.0,0.0,113.31835901938294,170.1521890804124,3,1
873,1986.0,2083.0,5464.242685639318,41.68707834250196,62.09591686293083,43151.969860000005,572.0,734.0,514.0,166.0,889.0,32.0,0.0,29.0,56.0,180.0,17.0,190.0,0.0,325.0,60.0,1041.0,630689.03997,5.8208610183259335,188.5639292064041,153.140043609095,3,1
1720,1040.0,1062.0,3023.6954145088266,42.61400597328898,64.57569182580242,72444.664865,95.0,220.0,287.0,438.0,258.0,1.0,0.0,171.0,16.0,0.0,0.0,55.0,0.0,8.0,7.0,307.0,115835.0,0.0,180.0220652898868,192.5068333870525,3,1
1433,1203.0,1226.0,3529.7330595892013,43.17242965549979,0.0,57904.90334,231.0,316.0,524.0,132.0,276.0,0.0,0.0,51.0,205.0,1.0,0.0,7.0,0.0,12.0,0.0,358.0,202052.0,0.0,143.85547238612529,167.1919803790355,3,1
418,1320.0,1471.0,3213.686229165861,61.3755767497802,75.03095681391812,47615.52,277.0,521.0,330.0,192.0,704.0,26.0,0.0,6.0,258.0,11.0,69.0,296.0,0.0,38.0,0.0,731.0,451740.958408,6.886606536216659,214.18994520491813,168.39261837664375,1,1
1746,852.0,882.0,2624.6485858168744,34.914823947256515,0.0,81199.42449,78.0,82.0,313.0,379.0,252.0,10.0,0.0,108.0,26.0,8.0,3.0,61.0,0.0,10.0,26.0,314.0,195970.0,5.813690725180278,0.0,172.34420735761466,3,1
1239,1159.0,1214.0,2296.928968050537,48.419159418113175,68.54139147086148,48893.94636,324.0,342.0,316.0,177.0,1003.0,68.0,0.0,60.0,119.0,0.0,30.0,606.0,0.0,120.0,0.0,1047.0,585911.0,0.0,148.4655407667491,171.01832212848842,3,1
1777,540.0,566.0,1774.5053420818458,43.66237139595238,68.57196765752424,127022.9343,73.0,14.0,97.0,356.0,114.0,0.0,0.0,7.0,1.0,0.0,29.0,77.0,0.0,0.0,0.0,150.0,92514.0,0.0,0.0,161.56985861662574,3,1
654,687.0,731.0,2389.6847840817595,71.80734620284987,53.934016720962894,108203.9196,12.0,29.0,223.0,423.0,48.0,1.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,51.0,22095.0,0.0,0.0,151.81515172908948,2,1
1732,887.0,929.0,2481.0302827369205,43.745834972935214,48.95840175426686,51507.0,156.0,344.0,306.0,81.0,407.0,157.0,0.0,79.0,1.0,2.0,22.0,120.0,0.0,24.0,2.0,443.0,164752.0,0.0,194.37130235139836,184.23695628865272,3,1
386,1132.0,1181.0,3207.7550949379324,72.66698203267822,69.27176512795532,58467.0,111.0,334.0,455.0,232.0,113.0,0.0,0.0,47.0,2.0,8.0,14.0,37.0,0.0,1.0,4.0,137.0,90355.0,5.995317784822805,0.0,155.8845857885367,1,1
