zone_id,households,residential_units,population,res_price1,res_price2,avg_hh_income,hh_inc1,hh_inc2,hh_inc3,hh_inc4,jobs,jobs1,jobs2,jobs3,jobs4,jobs5,jobs6,jobs7,jobs8,jobs9,jobs10,job_spaces,non_residential_sqft,nonres_price3,nonres_price4,nonres_price5,COUNTY,pop_adjust
535,1507.0,1592.0,4453.524436773256,94.19972380982945,50.96348122088038,76685.56754,71.0,273.0,617.0,546.0,991.0,38.0,0.0,203.0,524.0,1.0,18.0,135.0,0.0,59.0,13.0,996.0,540625.0,5.069082668442541,147.4009547114531,161.05558294630643,2,1
1415,1329.0,1391.0,4435.173947203803,37.6131660919093,53.09782913942796,85457.0,67.0,223.0,477.0,562.0,234.0,0.0,0.0,113.0,6.0,0.0,1.0,103.0,0.0,0.0,11.0,258.0,129652.490158,0.0,175.26097876082534,180.54000454520443,3,1
427,1291.0,1358.0,4125.941587936047,73.76527583094123,33.056301918678386,82520.31843,79.0,182.0,511.0,519.0,78.0,9.0,0.0,3.0,0.0,1.0,15.0,42.0,0.0,7.0,1.0,84.0,50036.1040131,0.0,175.37160148957602,138.42078485264625,2,1
653,1818.0,1997.0,5302.747365552325,90.69373239772733,72.2357232634466,81240.08754000001,143.0,323.0,644.0,708.0,699.0,27.0,0.0,122.0,24.0,5.0,130.0,319.0,0.0,42.0,30.0,736.0,402623.99639934,6.147968734038449,157.9752879771693,155.9589222573325,2,1
286,1273.0,1293.0,3700.213169462229,74.56130742756676,0.0,63449.75124,99.0,396.0,542.0,236.0,57.0,0.0,0.0,6.0,46.0,0.0,1.0,4.0,0.0,0.0,0.0,59.0,37347.0,0.0,0.0,133.39428141345653,1,1
1422,1203.0,1243.0,4202.274591696306,38.666985138869244,0.0,57567.0,143.0,396.0,449.0,215.0,303.0,13.0,0.0,37.0,3.0,18.0,2.0,177.0,0.0,53.0,0.0,399.0,210867.73599000002,0.0,0.0,143.44067520593623,3,1
412,1088.0,1149.0,2507.535874047556,60.008396646488904,60.02246922562246,56020.230690000004,208.0,314.0,309.0,257.0,833.0,0.0,0.0,121.0,343.0,1.0,5.0,363.0,0.0,0.0,0.0,835.0,528115.0,6.034168385648427,0.0,150.61176744384017,1,1
1781,997.0,1034.0,2787.456853318082,34.352830231617354,63.5207920135855,82224.88636,55.0,179.0,316.0,447.0,273.0,0.0,0.0,141.0,4.0,2.0,36.0,86.0,0.0,4.0,0.0,700.0,456528.93898956,7.126763106395388,0.0,152.65723920271742,3,1
542,1528.0,1620.0,4368.9582122093025,83.43724549026156,55.52451043603391,72150.0994,97.0,310.0,587.0,534.0,854.0,69.0,0.0,168.0,73.0,16.0,76.0,275.0,0.0,156.0,21.0,862.0,383139.0,4.836320366189329,133.91000093936069,153.0640489323836,2,1
1456,1443.0,1501.0,4422.336974852996,32.380595510733585,70.13497710395706,76005.0,156.0,231.0,528.0,528.0,342.0,8.0,0.0,233.0,17.0,10.0,6.0,65.0,0.0,3.0,0.0,519.0,196868.1231775,0.0,184.92335052079613,164.92819415046256,3,1
1457,1125.0,1178.0,3921.6950531715247,32.64434599264963,66.11742951147376,68285.36499,83.0,161.0,671.0,210.0,588.0,65.0,0.0,401.0,1.0,2.0,3.0,116.0,0.0,0.0,0.0,669.0,297454.7649215,0.0,195.6047221678041,137.71227828838207,3,1
618,1374.0,1422.0,3784.1160065406975,87.95710363924371,79.03429096922247,78919.91309,82.0,209.0,564.0,519.0,823.0,1.0,0.0,33.0,6.0,39.0,22.0,342.0,0.0,103.0,277.0,913.0,648070.2810604499,6.245843970815364,145.9201148252276,168.14409262741017,2,1
2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
696,1385.0,1495.0,3660.3709731729546,35.916086927572515,73.47309692821915,38152.30947,551.0,451.0,289.0,94.0,706.0,58.0,0.0,462.0,14.0,6.0,0.0,141.0,0.0,25.0,0.0,960.0,408457.754083525,5.584601147559966,141.7594297385695,176.9374034310155,3,1
937,1150.0,1176.0,3865.762530785866,36.21383446375498,0.0,58507.524000000005,63.0,376.0,418.0,293.0,84.0,0.0,0.0,70.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,102.0,39945.0,0.0,0.0,160.26194081817914,3,1
1806,7.0,7.0,20.911096147271802,35.17451077573815,0.0,60612.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
2862,29.0,29.0,93.22863698992012,34.307865585306665,64.90304420683985,63583.11042999999,1.0,13.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,700.0,0.0,0.0,0.0,4,1
934,1123.0,1141.0,4071.1540883987773,32.78003989619871,0.0,65556.45055,62.0,326.0,482.0,253.0,83.0,21.0,0.0,5.0,10.0,2.0,0.0,25.0,0.0,20.0,0.0,116.0,63586.0,0.0,153.12694506608207,153.62531079220304,3,1
415,989.0,1049.0,2595.8823403745687,61.22988624723819,65.04062814764889,80744.92537000001,67.0,109.0,462.0,351.0,884.0,29.0,0.0,84.0,275.0,146.0,98.0,226.0,0.0,25.0,1.0,891.0,578365.0,6.174737591742539,146.41051283016054,168.9952617029751,1,1
898,1237.0,1299.0,3193.6553355614733,40.14068459726143,62.17650716999626,55618.1909,151.0,456.0,478.0,152.0,661.0,137.0,0.0,186.0,12.0,0.0,3.0,114.0,0.0,203.0,6.0,1152.0,505834.3712582,0.0,167.84686520140363,197.57790927988978,3,1
276,1151.0,1161.0,3552.655773575623,69.91580379372084,67.87555775915845,67843.84154,67.0,235.0,534.0,315.0,391.0,3.0,0.0,104.0,52.0,4.0,20.0,152.0,0.0,45.0,11.0,399.0,195958.485047,0.0,131.9433587922862,152.92611466744864,1,1
142,33.0,33.0,93.98560247554558,62.102639879563014,0.0,67854.64684,2.0,10.0,10.0,11.0,208.0,1.0,0.0,42.0,0.0,16.0,0.0,149.0,0.0,0.0,0.0,492.0,318043.33047200006,6.409028501823627,0.0,0.0,1,1
1412,958.0,994.0,3288.098774999553,33.90698145880738,34.59754567027713,74905.0,64.0,140.0,436.0,318.0,436.0,22.0,0.0,171.0,150.0,0.0,4.0,49.0,0.0,40.0,0.0,437.0,237326.0,0.0,0.0,170.5256436597014,3,1
546,1318.0,1595.0,3892.7168422965115,79.88588203508239,35.02507597489485,74853.104155,90.0,288.0,500.0,440.0,152.0,13.0,0.0,65.0,9.0,0.0,17.0,38.0,0.0,3.0,7.0,155.0,79720.0,0.0,0.0,152.555523098686,2,1
1286,986.0,1055.0,2437.1908934603493,52.089598679313966,48.77516880592263,68264.0,93.0,197.0,347.0,349.0,2210.0,246.0,0.0,470.0,219.0,28.0,40.0,288.0,0.0,913.0,6.0,2265.0,955487.77745225,6.11405756372225,142.32054259378287,167.7402199026354,3,1
534,1008.0,1050.0,2871.6909520348836,87.62197869284351,48.11530842048129,87198.68968,13.0,97.0,415.0,483.0,169.0,0.0,0.0,44.0,12.0,0.0,41.0,46.0,0.0,13.0,13.0,171.0,90131.0,0.0,0.0,156.90621153686658,2,1
1430,1912.0,1982.0,4829.452383692874,39.75120669398403,66.84793923785296,52259.0,448.0,582.0,655.0,227.0,1264.0,8.0,0.0,50.0,20.0,4.0,494.0,642.0,0.0,46.0,0.0,1276.0,750788.4999775,0.0,0.0,172.81038373574955,3,1
1289,959.0,1029.0,2486.7049296706045,42.66278067538877,50.9826598794772,117508.3333,65.0,84.0,164.0,646.0,907.0,8.0,0.0,497.0,198.0,1.0,75.0,102.0,0.0,4.0,22.0,944.0,404546.0,0.0,0.0,201.41703887515504,3,1
1722,991.0,1041.0,2752.613642651606,40.15085852819582,0.0,80648.63496,31.0,73.0,464.0,423.0,453.0,27.0,0.0,3.0,150.0,0.0,7.0,122.0,0.0,144.0,0.0,464.0,227926.0,0.0,157.03487288317982,177.77528909356192,3,1
1404,1035.0,1065.0,3519.1642773140784,33.86357135203109,40.83101938550343,74142.0,55.0,150.0,495.0,335.0,254.0,0.0,0.0,141.0,57.0,3.0,3.0,27.0,0.0,0.0,23.0,359.0,149461.7017085,0.0,195.30149378515998,169.37621577781815,3,1
280,1303.0,1406.0,4009.4258016067743,64.79202191004352,60.40380661509071,58405.88235,173.0,407.0,545.0,178.0,853.0,92.0,0.0,92.0,62.0,25.0,69.0,376.0,0.0,137.0,0.0,943.0,481321.32332435995,6.366456166310853,143.2749360013953,169.9055163622166,1,1
1306,1511.0,1558.0,2548.139011635181,45.671343814513975,90.44447184893478,37830.62616,429.0,698.0,264.0,120.0,996.0,49.0,0.0,12.0,268.0,0.0,167.0,175.0,0.0,305.0,20.0,1023.0,567154.929807,6.403649672035356,175.0630923307385,173.09752176284326,3,1
851,1034.0,1068.0,3134.9720333863556,34.71565513846174,46.911712077996896,58261.64516,209.0,279.0,405.0,141.0,115.0,3.0,0.0,11.0,19.0,15.0,0.0,33.0,0.0,20.0,14.0,299.0,192148.89590999996,5.727399504734087,175.97102675723787,181.46340270060008,3,1
940,1052.0,1070.0,2935.082035352362,36.16044773054624,44.74659302615848,65541.77093999999,95.0,252.0,456.0,249.0,296.0,60.0,0.0,82.0,37.0,5.0,5.0,76.0,0.0,23.0,8.0,360.0,176783.0,5.956530875080618,144.38225846819284,154.43382788666005,3,1
555,1091.0,1109.0,3826.8442042151164,87.87617744165675,35.917982934311134,88727.0,26.0,160.0,400.0,505.0,224.0,0.0,0.0,88.0,52.0,5.0,3.0,30.0,0.0,41.0,5.0,228.0,89225.0058335,0.0,0.0,168.98323218447825,2,1
563,1074.0,1287.0,3408.463935319767,71.78509819709824,61.81879621223021,82180.18343500001,48.0,122.0,475.0,429.0,141.0,0.0,0.0,51.0,13.0,0.0,8.0,61.0,0.0,6.0,2.0,141.0,67417.0,0.0,0.0,156.22577348640775,2,1
1666,1044.0,1110.0,2463.7817647584493,41.227303210671714,62.513202972430534,93041.46706,174.0,81.0,250.0,539.0,462.0,127.0,0.0,34.0,28.0,15.0,20.0,209.0,0.0,21.0,8.0,534.0,291301.0,0.0,148.5731503741167,164.24992966874183,3,1
929,1228.0,1257.0,2924.078916194527,39.303984343844306,55.53225576659181,57714.5026,204.0,347.0,420.0,257.0,297.0,10.0,0.0,53.0,56.0,37.0,15.0,120.0,0.0,4.0,2.0,316.0,197119.0,5.908927480210647,116.65272912097664,153.00642170094756,3,1
553,997.0,1080.0,3159.2161155523254,84.08206691129146,43.91294853674222,94416.27451,20.0,46.0,400.0,531.0,246.0,7.0,0.0,73.0,4.0,3.0,24.0,70.0,0.0,36.0,29.0,259.0,126859.942988,4.803531113298425,145.561704400431,149.6635603553322,2,1
184,952.0,988.0,2765.996280855306,72.30679271862527,41.676306357454095,77621.22882,55.0,141.0,423.0,333.0,10.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,10.0,8382.0,4.949089437915146,0.0,129.10612501936964,1,1
217,1167.0,1238.0,3335.5490318571124,67.06703855482003,46.47469254637889,45921.53335,217.0,558.0,318.0,74.0,154.0,1.0,0.0,85.0,0.0,1.0,13.0,53.0,0.0,1.0,0.0,156.0,79552.0,5.040516961418636,0.0,122.45668952185818,1,1
504,1833.0,2057.0,5033.915788517442,98.54207115318636,44.01102811329117,52488.0,362.0,679.0,500.0,292.0,703.0,10.0,0.0,73.0,24.0,2.0,97.0,279.0,0.0,206.0,12.0,808.0,399088.86628025,5.198603131343928,146.25774600580993,168.68311862833698,2,1
939,1046.0,1065.0,3157.895198298511,38.35775323406637,46.52829188660029,50673.3248,149.0,471.0,357.0,69.0,912.0,59.0,0.0,36.0,706.0,1.0,10.0,27.0,0.0,73.0,0.0,981.0,479922.34313124995,0.0,156.57230654231793,179.81351496677044,3,1
183,903.0,905.0,2688.9280868253586,69.68819339640977,48.62427268196104,89208.90129,39.0,96.0,338.0,430.0,440.0,1.0,0.0,287.0,48.0,15.0,22.0,60.0,0.0,1.0,6.0,445.0,222086.0,4.879142288251679,124.75968649527252,130.5775950449315,1,1
312,1014.0,1060.0,2135.352888244395,59.84760963863826,67.07921546427387,44917.0,207.0,462.0,243.0,102.0,649.0,37.0,0.0,44.0,87.0,0.0,7.0,293.0,0.0,180.0,1.0,653.0,330512.78773862,0.0,105.79888469542438,145.66218457340563,1,1
490,894.0,960.0,2887.7140261627906,86.36986441966658,30.96109956037765,65808.84117,41.0,281.0,353.0,219.0,809.0,3.0,0.0,364.0,204.0,2.0,71.0,86.0,0.0,63.0,16.0,834.0,441021.329657,5.711791301524137,116.98420139987016,143.78011749105102,2,1
726,991.0,1007.0,3388.04377401655,34.708857713349516,48.761494447530275,54849.86822999999,131.0,360.0,380.0,120.0,333.0,0.0,0.0,143.0,64.0,0.0,1.0,8.0,0.0,103.0,14.0,360.0,168616.0,0.0,142.36025489448744,149.54933081139052,3,1
1444,1093.0,1178.0,3157.895198298511,40.572942903216926,59.53856406571014,58768.29116,155.0,325.0,482.0,131.0,810.0,91.0,0.0,100.0,129.0,3.0,22.0,206.0,0.0,245.0,14.0,967.0,502357.3051389,5.883735537456928,156.7950090543873,159.99604927710385,3,1
935,1209.0,1229.0,3956.538263838001,35.52606214511931,58.236098084408034,58316.0,182.0,360.0,540.0,127.0,1834.0,188.0,0.0,795.0,18.0,3.0,17.0,377.0,0.0,434.0,2.0,2075.0,772469.48683,0.0,139.30879446006597,159.15524666764134,3,1
2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
705,961.0,995.0,3049.697859913138,34.88216649507838,54.161087686683,49315.67876,155.0,418.0,309.0,79.0,149.0,1.0,0.0,84.0,3.0,8.0,4.0,20.0,0.0,29.0,0.0,178.0,80232.603393,5.618317383865133,178.0631817537494,150.48407916848265,3,1
488,939.0,939.0,2843.2054869186045,59.2097186823485,51.32015056685924,88564.32121000001,19.0,125.0,354.0,441.0,194.0,0.0,0.0,4.0,2.0,0.0,131.0,38.0,0.0,14.0,5.0,195.0,129509.9725836,6.7795643069686875,0.0,203.14316551416493,2,1
711,999.0,1055.0,3215.6615738771425,32.46584259772205,70.43764115467185,57738.19835,172.0,285.0,412.0,130.0,39.0,26.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,62.0,28205.0,0.0,169.64308758778077,145.86896613251642,3,1
636,973.0,974.0,2827.1824127906975,84.92387303329942,66.13892317294643,70608.0,111.0,171.0,438.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
2864,102.0,102.0,342.4191994115758,36.623001127411946,71.4307761513809,57683.337795,9.0,34.0,30.0,29.0,57.0,0.0,0.0,31.0,1.0,0.0,0.0,7.0,0.0,18.0,0.0,80.0,43301.601765349995,6.394958925664068,126.17220846207536,0.0,4,1
2869,13.0,13.0,37.46571393052865,32.84480551369357,0.0,59001.7816,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1997,1074.0,1092.0,3484.311395539164,37.28155218411001,66.24702913546595,60773.0,206.0,240.0,486.0,142.0,665.0,1.0,0.0,96.0,77.0,3.0,214.0,46.0,0.0,143.0,85.0,713.0,374496.7455912,0.0,152.78387978598587,200.9629700995254,4,1
697,912.0,984.0,2517.8804339511357,33.33980262089419,60.61583574685154,47105.5043,167.0,356.0,288.0,101.0,41.0,2.0,0.0,11.0,2.0,3.0,0.0,14.0,0.0,9.0,0.0,48.0,18938.65716945,0.0,172.14995019683266,0.0,3,1
544,1216.0,1344.0,3624.7754360465115,73.94024484364301,44.83187522869405,69360.58142999999,126.0,255.0,451.0,384.0,410.0,5.0,0.0,18.0,18.0,1.0,24.0,76.0,0.0,175.0,93.0,413.0,236018.0,4.78125895942481,138.6153497931422,158.24218828347503,2,1
155,121.0,121.0,361.84456953085044,58.57707137371164,54.4329028824561,65334.7651,19.0,32.0,41.0,29.0,181.0,0.0,0.0,22.0,9.0,3.0,7.0,140.0,0.0,0.0,0.0,384.0,248521.56872083998,7.0111762415449945,109.7882784397136,119.63122453183279,1,1
533,940.0,968.0,2759.529433139535,87.3514968991663,27.095795136102254,78435.29791,64.0,224.0,278.0,374.0,71.0,0.0,0.0,60.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,71.0,26265.0,0.0,0.0,152.653822598785,2,1
516,985.0,1059.0,3472.5562318313955,63.04836341143849,34.01179504667654,79223.36364,22.0,143.0,447.0,373.0,183.0,0.0,0.0,2.0,8.0,4.0,6.0,114.0,0.0,40.0,9.0,216.0,124466.70732165,7.1594756613348105,123.62275625347722,128.05192890232746,2,1
1032,752.0,825.0,1838.4378259548532,60.53945751708555,80.93752469259462,130242.0266,37.0,48.0,120.0,547.0,215.0,0.0,0.0,96.0,9.0,1.0,61.0,48.0,0.0,0.0,0.0,239.0,148366.0,0.0,111.51991989260115,166.33354241338137,3,1
873,2399.0,2595.0,6258.024021018391,40.8847638199401,58.462732950876685,44345.534980000004,635.0,964.0,609.0,191.0,832.0,37.0,0.0,33.0,21.0,158.0,16.0,170.0,0.0,334.0,63.0,883.0,525837.3895809001,5.6910064707371015,159.91477910989772,152.71908857242724,3,1
1720,1052.0,1062.0,2906.6573108612893,39.376220569389424,61.594986611050686,72056.22162,99.0,221.0,290.0,442.0,276.0,1.0,0.0,174.0,18.0,0.0,0.0,67.0,0.0,9.0,7.0,307.0,115835.0,0.0,165.43391070889805,186.57282909084182,3,1
1433,1209.0,1232.0,3394.4622601919536,39.98700712405932,0.0,58084.66771,232.0,317.0,524.0,136.0,316.0,0.0,0.0,54.0,221.0,2.0,0.0,9.0,0.0,30.0,0.0,374.0,209259.998959,0.0,127.85190653173224,152.75870341350694,3,1
418,1510.0,1627.0,3552.655773575623,61.37010061911232,71.5547101284299,48190.11382500001,327.0,559.0,388.0,236.0,685.0,19.0,0.0,9.0,254.0,11.0,64.0,296.0,0.0,32.0,0.0,746.0,453700.1633422,6.521884193211867,177.658064746716,168.2553521008107,1,1
1746,855.0,883.0,2501.375755214384,33.947004381738275,0.0,81360.78347000001,79.0,82.0,313.0,381.0,256.0,10.0,0.0,109.0,26.0,9.0,4.0,62.0,0.0,10.0,26.0,314.0,195970.0,5.709653999267046,0.0,170.2059270032406,3,1
1239,1307.0,1392.0,2613.240799985702,47.50281755753664,68.67776325146956,49176.02682,362.0,375.0,362.0,208.0,829.0,68.0,0.0,51.0,111.0,0.0,26.0,452.0,0.0,121.0,0.0,844.0,457412.0,0.0,145.28729938442706,173.04999781899465,3,1
1777,551.0,570.0,1721.9881482011044,34.184950377969635,65.80462950748945,126630.9813,77.0,14.0,100.0,360.0,126.0,0.0,0.0,9.0,2.0,0.0,30.0,85.0,0.0,0.0,0.0,150.0,92514.0,0.0,0.0,155.68715289301508,3,1
654,748.0,779.0,2401.680777616279,66.53206680375197,51.5828720240596,105361.2743,12.0,33.0,249.0,454.0,50.0,1.0,0.0,36.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,51.0,22095.0,0.0,0.0,137.68217188463683,2,1
1732,892.0,929.0,2372.0891051098283,44.120980461618444,46.860431532403716,51507.0,160.0,344.0,307.0,81.0,425.0,166.0,0.0,82.0,1.0,2.0,22.0,124.0,0.0,26.0,2.0,443.0,164752.0,0.0,186.72394473382033,183.60518192349542,3,1
