zone_id,households,residential_units,population,res_price1,res_price2,avg_hh_income,hh_inc1,hh_inc2,hh_inc3,hh_inc4,jobs,jobs1,jobs2,jobs3,jobs4,jobs5,jobs6,jobs7,jobs8,jobs9,jobs10,job_spaces,non_residential_sqft,nonres_price3,nonres_price4,nonres_price5,COUNTY,pop_adjust
2859,24.0,24.0,60.25123832835269,26.761725025360384,49.49485562367615,67743.355555,4.0,6.0,10.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,400.0,0.0,0.0,0.0,4,1
141,208.0,234.0,549.0998790285058,61.138370826090146,73.30961343432803,62988.226975,57.0,28.0,76.0,47.0,3944.0,15.0,0.0,1728.0,3.0,718.0,51.0,1181.0,0.0,133.0,115.0,4874.0,3421389.203656161,5.149786398457416,86.67710436372616,112.2136637146928,1,1
2865,30.0,30.0,86.66274006132922,28.261902457803945,48.711170267488455,59965.97015,2.0,10.0,12.0,6.0,46.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,16.0,1.0,46.0,44850.0,5.68359687106909,0.0,0.0,4,1
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2860,1.0,1.0,1.6507188583110326,39.68096782404756,0.0,51914.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1950.0,5.635073168404879,0.0,0.0,4,1
1714,754.0,811.0,1805.2565240896326,43.55537230859973,67.79665089248715,55367.728695000005,161.0,213.0,213.0,167.0,788.0,178.0,0.0,64.0,38.0,8.0,176.0,249.0,0.0,46.0,29.0,1119.0,533521.10132475,5.637440626607465,137.7987743515162,246.55541083491943,3,1
2870,40.0,42.0,99.86849092781748,36.83669177233331,0.0,39134.91306,8.0,32.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,44213.47007,0.0,146.18417107977803,0.0,4,1
1413,2026.0,2070.0,6685.847078920081,34.010583189095264,50.612463299146754,76315.64103,160.0,339.0,865.0,662.0,478.0,93.0,0.0,147.0,80.0,2.0,7.0,113.0,0.0,24.0,12.0,538.0,253848.727807,7.413946560736908,183.5277862888772,189.24563099109213,3,1
912,1728.0,1789.0,4750.037999687951,37.85646784121124,49.118092374729834,35837.75565000001,724.0,557.0,328.0,119.0,1015.0,13.0,0.0,121.0,56.0,14.0,52.0,313.0,0.0,428.0,18.0,1370.0,656510.6427531999,5.865825335582045,148.5964925215684,197.08563708860737,3,1
1423,1680.0,1690.0,5305.102505658039,37.988705196923824,58.45518276901381,63034.43131,137.0,447.0,896.0,200.0,139.0,34.0,0.0,26.0,18.0,1.0,2.0,33.0,0.0,3.0,22.0,153.0,99292.0,5.477863068143295,136.72125967686907,0.0,3,1
2866,28.0,30.0,77.58378634061853,31.907641365644743,0.0,56693.6014,3.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
196,1697.0,1720.0,4037.031747262632,67.72386472696965,50.24994608373899,61237.103339999994,371.0,385.0,596.0,345.0,884.0,38.0,0.0,310.0,158.0,17.0,9.0,217.0,0.0,108.0,27.0,957.0,464610.00637182995,4.671248212468864,145.1869023146551,140.46946617451718,1,1
417,1865.0,1940.0,4790.057787152207,55.57654039950387,57.075849671075325,79427.63636,201.0,222.0,705.0,737.0,854.0,147.0,0.0,50.0,421.0,30.0,30.0,135.0,0.0,30.0,11.0,856.0,507357.0,5.686389081832788,159.81227408783053,152.21199414063068,1,1
530,2423.0,2750.0,6510.914164543325,87.18815056215358,52.24429363128408,61955.0,249.0,696.0,1021.0,457.0,1048.0,59.0,0.0,80.0,112.0,8.0,264.0,365.0,0.0,156.0,4.0,1093.0,525340.0431068799,0.0,125.44414514700746,183.88183059983197,2,1
933,1664.0,1780.0,5418.36333164259,34.15608097387692,48.319559288597375,55421.44911,177.0,642.0,645.0,200.0,777.0,0.0,0.0,295.0,0.0,391.0,57.0,28.0,0.0,3.0,3.0,1654.0,1113319.0699199352,5.620582779937196,114.31582203794757,177.5020746406612,3,1
467,2275.0,2465.0,6408.360387844793,74.4124110760674,32.94198897142216,60850.80595,287.0,662.0,842.0,484.0,1063.0,56.0,0.0,189.0,127.0,1.0,249.0,384.0,0.0,39.0,18.0,1269.0,725628.8952334,5.7115626379321505,158.65731191447992,171.80833407288938,2,1
1789,1.0,1.0,5.777516004088614,53.022286734800545,0.0,60612.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
650,1706.0,1749.0,4838.370456760777,78.15595124933193,56.65643517863442,84969.9782,118.0,286.0,546.0,756.0,378.0,27.0,0.0,20.0,15.0,3.0,20.0,160.0,0.0,97.0,36.0,380.0,170720.28315575,0.0,131.78316905426752,139.5332175212169,2,1
748,2815.0,3172.0,8319.050897888144,40.41420613447581,53.74417998211307,44598.863639999996,715.0,1067.0,817.0,216.0,410.0,0.0,0.0,197.0,1.0,1.0,2.0,68.0,0.0,140.0,1.0,436.0,165800.0,0.0,112.69536280192555,165.32980451804713,3,1
1689,1634.0,1828.0,4004.7644729804497,39.300220058320825,55.8719566190192,95314.17625,106.0,190.0,412.0,926.0,628.0,73.0,0.0,190.0,40.0,3.0,5.0,85.0,0.0,192.0,40.0,654.0,281530.0797979,5.707098023345627,130.50428558863052,167.14386616229174,3,1
1565,1401.0,1473.0,4443.109807134398,34.19636199610643,66.46249092366327,56671.66355,142.0,506.0,486.0,267.0,320.0,1.0,0.0,113.0,0.0,0.0,58.0,132.0,0.0,15.0,1.0,332.0,116200.0,0.0,0.0,0.0,3,1
1688,1380.0,1411.0,3390.0435014154455,36.80956415311953,68.30919250574246,85492.22292,209.0,101.0,458.0,612.0,977.0,75.0,0.0,132.0,189.0,1.0,22.0,293.0,0.0,249.0,16.0,1033.0,464050.0,5.719904670831715,138.47706490363072,181.18768783916536,3,1
1420,2186.0,2254.0,6642.6177560252145,34.457739217826756,62.165918817348505,67113.080925,233.0,477.0,989.0,487.0,41.0,0.0,0.0,4.0,7.0,1.0,8.0,21.0,0.0,0.0,0.0,231.0,129709.43464179999,5.1019196815536905,226.86398952568726,145.9666213335388,3,1
2119,1062.0,1063.0,3109.12896962883,42.764795562692505,63.84906612291285,92369.431095,54.0,150.0,311.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1535,1318.0,1351.0,3869.8889855484654,33.7645758554184,59.976717411857564,77428.0,103.0,201.0,470.0,544.0,190.0,0.0,0.0,117.0,27.0,0.0,37.0,2.0,0.0,7.0,0.0,193.0,90756.0,0.0,0.0,189.43816606218533,3,1
1701,1345.0,1384.0,3478.2313201209736,41.099152657216194,45.53005181026392,76454.02941,158.0,182.0,557.0,448.0,1101.0,74.0,0.0,280.0,341.0,3.0,6.0,165.0,0.0,232.0,0.0,1106.0,472791.2467625,0.0,139.8027633794805,193.4451105066721,3,1
499,1444.0,1466.0,4516.535027446688,80.46088440754146,35.15140439546896,65926.66267,150.0,354.0,711.0,229.0,611.0,0.0,0.0,65.0,116.0,13.0,180.0,109.0,0.0,91.0,37.0,613.0,389156.20652040007,5.7236849148972535,98.78347703277531,147.53016557347004,2,1
641,1844.0,1863.0,4524.872732869333,87.12434722379741,66.43460877882792,52759.03846,395.0,570.0,592.0,287.0,4942.0,7.0,0.0,355.0,108.0,40.0,2520.0,1251.0,0.0,102.0,559.0,4951.0,3536999.17609652,5.712444520343736,122.13662823693738,170.54886315132657,2,1
543,1895.0,2170.0,5328.6275356122915,84.72514528142898,50.124656415620024,68067.96643,99.0,454.0,835.0,507.0,639.0,66.0,0.0,22.0,202.0,3.0,84.0,167.0,0.0,57.0,38.0,701.0,375066.703234,5.05726610417838,162.7496947911425,175.87901240026133,2,1
535,1757.0,1859.0,4920.913740444961,85.58428993618277,44.82894348209522,76685.56754,74.0,320.0,726.0,637.0,990.0,29.0,0.0,201.0,552.0,1.0,19.0,135.0,0.0,41.0,12.0,1028.0,559712.0724455,4.887284458221509,134.19613932614058,157.02881121525297,2,1
1415,1368.0,1417.0,4269.327929097034,35.2573404849309,49.06819176575513,85286.42715,83.0,229.0,484.0,572.0,245.0,0.0,0.0,113.0,7.0,0.0,2.0,112.0,0.0,0.0,11.0,258.0,129652.490158,0.0,146.06455425616923,180.32898789284494,3,1
427,1444.0,1502.0,4305.591080253775,67.99883773808247,28.61706879539294,81378.52786,88.0,207.0,577.0,572.0,75.0,9.0,0.0,3.0,0.0,1.0,16.0,37.0,0.0,8.0,1.0,75.0,44339.1040131,0.0,126.6396254488738,137.37583943047753,2,1
653,2235.0,2315.0,6182.408570891119,85.30884118348123,65.90201476611307,79181.31035,195.0,392.0,787.0,861.0,582.0,52.0,0.0,115.0,23.0,1.0,121.0,205.0,0.0,37.0,28.0,629.0,335702.88456022006,6.1084730710248865,207.67502359839588,154.44121328942194,2,1
286,1290.0,1296.0,3511.767393529576,70.83039421980502,0.0,63876.661335,100.0,396.0,545.0,249.0,59.0,0.0,0.0,6.0,48.0,0.0,1.0,4.0,0.0,0.0,0.0,59.0,37347.0,0.0,0.0,128.8689380195668,1,1
1422,1271.0,1344.0,4160.39003540197,39.47298144627198,0.0,57567.0,154.0,410.0,480.0,227.0,381.0,17.0,0.0,40.0,3.0,19.0,34.0,194.0,0.0,74.0,0.0,589.0,297203.628315,0.0,0.0,150.68633708566253,3,1
412,1176.0,1204.0,2591.892676571854,57.37094557526368,52.62741325567675,56946.37083500001,221.0,336.0,336.0,283.0,835.0,0.0,0.0,122.0,343.0,1.0,5.0,364.0,0.0,0.0,0.0,835.0,528115.0,5.78361363777873,0.0,146.6912274097962,1,1
1781,3799.0,4475.0,9234.647956801422,34.22404591909757,73.99064328020187,56706.818179999995,790.0,1031.0,864.0,1114.0,2870.0,7.0,0.0,645.0,83.0,3.0,659.0,1332.0,0.0,141.0,0.0,4282.0,2372111.5606842395,6.101477730161092,191.52734372087411,216.2237926414793,3,1
542,1964.0,2214.0,5342.801634830787,75.86044016730831,51.14799367791951,72150.0994,132.0,419.0,748.0,665.0,759.0,48.0,0.0,173.0,88.0,13.0,77.0,276.0,0.0,64.0,20.0,875.0,402104.94085669995,4.795209631735598,125.85242528258466,173.56828374280525,2,1
1456,1515.0,1618.0,4351.46364259728,32.35875302244668,59.66986940411469,75807.58442,171.0,237.0,563.0,544.0,472.0,9.0,0.0,241.0,29.0,10.0,19.0,160.0,0.0,3.0,1.0,1162.0,559068.72332,0.0,142.24175805305057,171.56407868632394,3,1
1457,1156.0,1204.0,3769.596956432375,33.06402254847568,56.330084391572605,68005.88874,99.0,161.0,684.0,212.0,634.0,70.0,0.0,403.0,2.0,2.0,3.0,153.0,0.0,1.0,0.0,669.0,297454.7649215,0.0,163.37498640983915,141.18218829029118,3,1
618,1445.0,1494.0,3746.1310463943087,81.87354424839636,70.59385120517466,78739.59341,81.0,229.0,588.0,547.0,1176.0,9.0,0.0,54.0,9.0,34.0,158.0,519.0,0.0,117.0,276.0,1270.0,867189.9447725,6.129187725676014,147.44464435565814,164.5401965756905,2,1
2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
696,1491.0,1646.0,3679.6799648110523,36.91704193159635,59.63856683910378,40389.894739999996,555.0,497.0,338.0,101.0,871.0,66.0,0.0,373.0,43.0,7.0,8.0,308.0,0.0,66.0,0.0,1641.0,768838.0334901494,5.518281384937264,167.31603798382216,185.14974879489242,3,1
937,1153.0,1176.0,3649.4194387846455,36.36290656315559,0.0,58507.524000000005,66.0,376.0,418.0,293.0,85.0,0.0,0.0,70.0,2.0,2.0,5.0,5.0,0.0,1.0,0.0,102.0,39945.0,0.0,0.0,155.13703714366176,3,1
1806,7.0,7.0,19.808626299732392,34.7997708146367,0.0,60612.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
2862,29.0,29.0,88.31345891964024,33.52418521486676,56.923531369573624,63583.11042999999,1.0,13.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,700.0,0.0,0.0,0.0,4,1
934,1144.0,1172.0,3886.316128248515,33.39445834823777,0.0,65405.0,65.0,330.0,495.0,254.0,97.0,21.0,0.0,6.0,11.0,2.0,0.0,37.0,0.0,20.0,0.0,116.0,63586.0,0.0,139.31879422023064,150.9387331420169,3,1
415,1071.0,1123.0,2646.626105028072,57.61994053105923,58.12884275362921,78882.36816,76.0,132.0,488.0,375.0,873.0,29.0,0.0,84.0,276.0,127.0,99.0,227.0,0.0,29.0,2.0,889.0,577099.0,5.977555190932434,138.1224116850889,165.162608502832,1,1
