zone_id,zone_id,households,residential_units,population,res_price1,res_price2,avg_hh_income,hh_inc1,hh_inc2,hh_inc3,hh_inc4,jobs,jobs1,jobs2,jobs3,jobs4,jobs5,jobs6,jobs7,jobs8,jobs9,jobs10,job_spaces,non_residential_sqft,nonres_price3,nonres_price4,nonres_price5,COUNTY
748,748,1921.0,2032.0,7242.0,45.7585277411262,56.55973207462836,38111.7562,682.0,613.0,424.0,202.0,347.0,0.0,0.0,167.0,1.0,0.0,1.0,57.0,0.0,121.0,0.0,436.0,165800.0,0.0,122.08902614698891,160.96483552855423,57
1689,1689,1274.0,1347.0,3552.0,40.093217900162664,67.89903298830562,104180.71515,86.0,152.0,210.0,826.0,443.0,45.0,0.0,131.0,34.0,1.0,5.0,39.0,0.0,154.0,34.0,665.0,288346.0,6.03071135765731,144.51177602512155,180.02397439366558,57
1565,1565,1281.0,1325.0,4764.0,42.783614246871245,90.21905099339622,58896.99065,149.0,429.0,336.0,367.0,230.0,1.0,0.0,99.0,0.0,0.0,53.0,66.0,0.0,11.0,0.0,332.0,116200.0,0.0,0.0,0.0,57
1688,1688,1313.0,1387.0,3726.0,37.58700824804631,80.83824542946286,89867.80913,204.0,90.0,372.0,647.0,744.0,67.0,0.0,83.0,90.0,0.0,15.0,249.0,0.0,224.0,16.0,1033.0,464050.0,5.893988419532415,153.31775627526108,188.80567640897294,57
1420,1420,1521.0,1590.0,5580.0,43.617554941568386,75.53649788238613,73869.79167,152.0,275.0,598.0,496.0,26.0,0.0,0.0,3.0,4.0,0.0,8.0,11.0,0.0,0.0,0.0,47.0,27770.0,0.0,0.0,148.68548124214732,57
2119,2119,779.0,803.0,2665.0,52.991765924863785,77.6698540776963,102018.1341,49.0,63.0,182.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1535,1535,1246.0,1285.0,4283.0,43.351713727538105,89.47553230342928,89091.74592,94.0,175.0,359.0,618.0,128.0,0.0,0.0,106.0,1.0,0.0,16.0,0.0,0.0,5.0,0.0,193.0,90756.0,0.0,0.0,191.9559625909125,57
1701,1701,1263.0,1374.0,3739.0,41.62895761070706,48.771085461401306,78800.63824,160.0,165.0,450.0,488.0,865.0,85.0,0.0,203.0,108.0,3.0,3.0,178.0,0.0,285.0,0.0,1104.0,432156.0,0.0,152.1278360996014,180.89544058954164,57
499,499,1220.0,1326.0,4581.0,95.0979393969411,30.135520329943915,64253.969820000006,160.0,312.0,566.0,182.0,424.0,0.0,0.0,22.0,110.0,10.0,148.0,72.0,0.0,38.0,24.0,524.0,337004.0,6.322432872703332,119.62931556188302,164.71131095323688,35
641,641,1489.0,1601.0,4251.0,104.06120638946415,88.17822275892803,49637.46202,384.0,488.0,400.0,217.0,4410.0,4.0,0.0,289.0,68.0,43.0,2257.0,1117.0,0.0,85.0,547.0,4670.0,3388188.0,6.649976854821217,144.6605217361089,189.03908054740168,35
543,543,1290.0,1511.0,4268.0,96.29808437111873,53.268975091291196,67409.10144,112.0,283.0,527.0,368.0,356.0,21.0,0.0,0.0,116.0,7.0,17.0,96.0,0.0,64.0,35.0,388.0,220911.0,5.247176934078264,148.22971695324003,158.68293778289836,35
535,535,1261.0,1357.0,4159.0,95.80274400009382,51.50710018025275,78853.74248,78.0,225.0,450.0,508.0,770.0,25.0,0.0,149.0,458.0,1.0,2.0,80.0,0.0,49.0,6.0,996.0,540625.0,5.286052641724284,163.36517601447844,183.4764649239726,35
1415,1415,1314.0,1366.0,4759.0,45.38691398980357,61.940340004011304,90754.79217999999,92.0,187.0,380.0,655.0,184.0,0.0,0.0,104.0,6.0,0.0,0.0,65.0,0.0,0.0,9.0,248.0,123307.0,0.0,0.0,177.5123263529527,57
427,427,970.0,1077.0,3556.0,79.29768782080973,32.96109287547953,87139.38028000001,81.0,121.0,329.0,439.0,57.0,7.0,0.0,0.0,0.0,0.0,12.0,38.0,0.0,0.0,0.0,75.0,43965.0,0.0,143.28872239632133,134.51217351178332,35
653,653,1315.0,1416.0,4261.0,103.7574581501981,77.4507107619836,89793.73429,132.0,204.0,382.0,597.0,590.0,17.0,0.0,105.0,8.0,3.0,59.0,330.0,0.0,40.0,28.0,746.0,408374.0,6.229185094757524,141.62543250947203,157.1836363536553,35
286,286,1092.0,1273.0,3410.0,80.64069644305238,0.0,61604.977779999994,100.0,349.0,424.0,219.0,33.0,1.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,37347.0,0.0,0.0,141.7065163170731,11
1422,1422,1139.0,1235.0,4299.0,39.11171073038123,0.0,57567.0,161.0,358.0,360.0,260.0,220.0,7.0,0.0,43.0,0.0,1.0,1.0,138.0,0.0,30.0,0.0,317.0,171229.0,0.0,0.0,138.66447387352667,57
412,412,965.0,1081.0,2283.0,63.147037529890376,66.17742201093027,50339.33333,226.0,300.0,210.0,229.0,822.0,0.0,0.0,117.0,338.0,0.0,5.0,362.0,0.0,0.0,0.0,835.0,528115.0,6.433492384798746,0.0,160.787423801023,11
1781,1781,944.0,967.0,2887.0,44.19735133757298,56.922701031660736,94558.61932,58.0,152.0,242.0,492.0,35.0,0.0,0.0,0.0,3.0,0.0,18.0,10.0,0.0,4.0,0.0,71.0,48363.0,6.455850585714322,0.0,159.37037468391478,57
542,542,1226.0,1322.0,3892.0,86.91706841127501,59.97688458852465,72871.6004,110.0,259.0,384.0,473.0,530.0,55.0,0.0,105.0,53.0,10.0,47.0,138.0,0.0,114.0,8.0,869.0,385114.0,4.9322330205451586,142.82186502812553,156.55155515029713,35
1456,1456,1401.0,1446.0,4630.0,40.6294843526645,76.51327608205997,80249.43506,187.0,207.0,400.0,607.0,272.0,7.0,0.0,197.0,13.0,3.0,4.0,45.0,0.0,3.0,0.0,391.0,137594.0,0.0,279.7440591284743,0.0,57
1457,1457,1118.0,1178.0,4089.0,39.61520809561924,74.45850758295246,70800.65129,109.0,142.0,549.0,318.0,433.0,44.0,0.0,357.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,644.0,280927.0,0.0,228.64866468834157,139.00668252250787,57
618,618,1233.0,1350.0,3840.0,96.5448905331464,87.7703525421381,81744.9214,105.0,181.0,435.0,512.0,426.0,0.0,0.0,5.0,1.0,31.0,5.0,125.0,0.0,10.0,249.0,540.0,447590.0,6.723564209480681,159.8046441106617,172.24818802891932,35
2861,2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
696,696,1273.0,1408.0,3627.0,36.44939724812954,84.65263250344931,33913.16397,588.0,366.0,222.0,97.0,535.0,37.0,0.0,388.0,21.0,0.0,0.0,71.0,0.0,18.0,0.0,715.0,282065.0,5.766379765266529,129.96855139207466,138.11438342434175,57
937,937,1066.0,1176.0,3867.0,35.935983016610415,0.0,58962.23275,66.0,338.0,351.0,311.0,70.0,0.0,0.0,65.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,102.0,39945.0,0.0,0.0,172.92550134898855,57
1806,1806,7.0,7.0,24.0,33.734817367690034,0.0,60612.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2862,2862,27.0,29.0,99.0,36.71138167039372,71.42251520902391,51208.88957,1.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,700.0,0.0,0.0,0.0,49
934,934,1099.0,1138.0,4296.0,39.47511919348182,0.0,67179.13497,81.0,296.0,411.0,311.0,61.0,20.0,0.0,0.0,4.0,1.0,0.0,16.0,0.0,20.0,0.0,116.0,63586.0,0.0,211.4449399070284,206.92938242296518,57
415,415,853.0,995.0,2315.0,63.93810263806914,69.7404797548796,83201.04478,74.0,89.0,357.0,333.0,686.0,34.0,0.0,46.0,200.0,138.0,77.0,165.0,0.0,25.0,1.0,891.0,578365.0,6.453009266474856,163.8761706147136,182.48192102441672,11
898,898,1110.0,1275.0,3085.0,40.48882170499817,72.40543991404442,53764.25121,164.0,399.0,384.0,163.0,492.0,123.0,0.0,168.0,1.0,0.0,0.0,57.0,0.0,139.0,4.0,637.0,234656.0,0.0,146.95448170945866,145.9293486823141,57
276,276,992.0,1158.0,3271.0,75.34094274344845,73.19863241091765,66811.21077,88.0,208.0,417.0,279.0,324.0,1.0,0.0,88.0,4.0,0.0,11.0,164.0,0.0,45.0,11.0,378.0,191546.0,0.0,137.8957767817703,155.656754800593,11
142,142,30.0,33.0,89.0,62.97674235176718,0.0,66746.354275,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1412,1412,938.0,971.0,3481.0,42.924989104553454,42.31004488166436,80897.4,79.0,121.0,341.0,397.0,336.0,20.0,0.0,138.0,98.0,0.0,2.0,42.0,0.0,36.0,0.0,437.0,237326.0,0.0,0.0,170.49996147017575,57
546,546,928.0,1013.0,3030.0,84.37732168163642,39.344006133341935,77019.88827000001,99.0,205.0,256.0,368.0,111.0,11.0,0.0,58.0,3.0,0.0,7.0,29.0,0.0,0.0,3.0,175.0,87200.0,0.0,137.7071286678391,158.35537150083917,35
1286,1286,885.0,1005.0,2362.0,52.54289615956007,53.131695137631354,68298.132,104.0,174.0,264.0,343.0,1903.0,228.0,0.0,347.0,192.0,23.0,37.0,249.0,0.0,821.0,6.0,2262.0,953750.0,6.2781725687853225,149.59238957575542,177.55732958520446,57
534,534,866.0,979.0,2766.0,89.38107163217371,53.760982251348345,93689.473865,23.0,83.0,304.0,456.0,101.0,0.0,0.0,41.0,6.0,0.0,32.0,11.0,0.0,0.0,11.0,171.0,90131.0,0.0,0.0,151.44395004694678,35
1430,1430,1833.0,1904.0,4990.0,45.33967849558563,76.17572268524856,52259.0,499.0,510.0,498.0,326.0,1040.0,7.0,0.0,39.0,11.0,2.0,447.0,515.0,0.0,19.0,0.0,1272.0,749142.0,0.0,0.0,183.55293278449716,57
1289,1289,942.0,1024.0,2697.0,43.07839461974641,55.4443565406068,120052.78745,70.0,77.0,128.0,667.0,615.0,8.0,0.0,279.0,163.0,0.0,68.0,73.0,0.0,4.0,20.0,944.0,404546.0,0.0,0.0,207.44977545571118,57
1722,1722,933.0,1038.0,2849.0,41.05620384649252,0.0,91707.47787999999,35.0,69.0,359.0,470.0,417.0,27.0,0.0,1.0,139.0,0.0,7.0,103.0,0.0,140.0,0.0,464.0,227926.0,0.0,165.47715159654894,184.444791367324,57
1404,1404,924.0,959.0,3465.0,38.58123656621527,49.90183071213106,78780.0,62.0,130.0,360.0,372.0,188.0,0.0,0.0,95.0,45.0,1.0,3.0,23.0,0.0,0.0,21.0,256.0,91015.0,0.0,0.0,159.4146484932178,57
280,280,950.0,1116.0,3229.0,69.93949037762337,53.315149610542555,58405.88235,132.0,297.0,366.0,155.0,394.0,90.0,0.0,59.0,33.0,2.0,7.0,67.0,0.0,136.0,0.0,582.0,278805.0,5.980861701390279,168.2859076310014,152.63758307043673,11
1306,1306,1429.0,1510.0,2624.0,48.68995669693141,99.75572061160098,36884.860510000006,470.0,630.0,192.0,137.0,848.0,48.0,0.0,5.0,218.0,0.0,121.0,126.0,0.0,312.0,18.0,1033.0,569655.0,6.844310534404352,190.25615122547134,178.33934492689752,57
851,851,960.0,1058.0,3178.0,35.92857659861903,46.266364857439164,56675.419355000005,219.0,247.0,339.0,155.0,77.0,1.0,0.0,1.0,23.0,7.0,0.0,19.0,0.0,17.0,9.0,143.0,108668.0,5.976693043910301,165.31641478308072,132.22348218826625,57
940,940,976.0,1070.0,2996.0,36.0651923693748,48.480723442623095,65934.57265,104.0,226.0,382.0,264.0,218.0,47.0,0.0,68.0,16.0,5.0,5.0,54.0,0.0,17.0,6.0,360.0,176783.0,6.13364352453474,154.8700520717083,155.0213877362979,57
555,555,948.0,1013.0,3774.0,93.56367645945568,39.52835197334478,90856.448,34.0,137.0,303.0,474.0,124.0,1.0,0.0,64.0,39.0,5.0,0.0,10.0,0.0,5.0,0.0,203.0,80106.0,0.0,0.0,167.61669781166265,35
563,563,851.0,929.0,3060.0,80.65140043782432,61.234672696516085,88322.19231,44.0,85.0,307.0,415.0,90.0,0.0,0.0,38.0,8.0,0.0,5.0,39.0,0.0,0.0,0.0,141.0,67417.0,0.0,0.0,156.779151359361,35
1666,1666,941.0,1049.0,2406.0,41.96332471690603,66.25069898938843,96841.25177999999,168.0,61.0,175.0,537.0,357.0,121.0,0.0,5.0,19.0,13.0,18.0,155.0,0.0,18.0,8.0,534.0,291301.0,0.0,153.91304563592126,168.03702922627843,57
929,929,1177.0,1255.0,3035.0,40.17374734327589,60.03965427954685,56977.9364,239.0,305.0,347.0,286.0,239.0,10.0,0.0,44.0,51.0,26.0,9.0,97.0,0.0,1.0,1.0,316.0,197119.0,6.191704192015357,128.19163294773224,152.33489788126172,57
553,553,792.0,851.0,2770.0,89.36903045163486,48.26898626873319,101063.95095,37.0,34.0,250.0,471.0,116.0,5.0,0.0,58.0,0.0,0.0,14.0,29.0,0.0,10.0,0.0,214.0,95802.0,5.019892147804921,140.328078454346,149.62794099776713,35
184,184,793.0,891.0,2410.0,75.28023958974732,44.53761334398172,76190.8622,66.0,129.0,329.0,269.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,13.0,10281.0,5.135424171294339,0.0,133.77849487089952,11
217,217,983.0,1131.0,2965.0,71.7375028344757,49.9846624641028,42929.28,233.0,470.0,229.0,51.0,120.0,1.0,0.0,73.0,0.0,0.0,6.0,39.0,0.0,1.0,0.0,156.0,79552.0,5.1979059279410365,0.0,121.41468519041258,11
504,504,1318.0,1550.0,3958.0,99.12637861729958,44.79120868506777,52020.0,305.0,494.0,326.0,193.0,389.0,4.0,0.0,57.0,12.0,0.0,40.0,142.0,0.0,127.0,7.0,441.0,222212.0,5.241848782707816,138.1878687400642,145.94780134629906,35
939,939,872.0,972.0,2886.0,37.91102981778184,48.443411191406376,50022.624,151.0,383.0,257.0,81.0,312.0,57.0,0.0,1.0,162.0,0.0,3.0,22.0,0.0,67.0,0.0,353.0,190297.0,0.0,178.90896958084278,155.38044170262398,57
183,183,790.0,876.0,2511.0,72.97736183665907,52.081835257497666,91042.98762500001,54.0,73.0,267.0,396.0,302.0,1.0,0.0,252.0,16.0,1.0,6.0,19.0,0.0,1.0,6.0,445.0,222086.0,4.869502182100283,140.49831809230986,132.2241812536419,11
312,312,873.0,968.0,1892.0,63.06352365268396,72.37436814813712,44917.0,222.0,407.0,165.0,79.0,555.0,9.0,0.0,21.0,61.0,0.0,3.0,280.0,0.0,180.0,1.0,661.0,335362.1675602,0.0,115.6492060450987,147.24882986712657,11
490,490,697.0,747.0,2555.0,93.38652086625648,38.5145830121268,63981.72,49.0,232.0,221.0,195.0,419.0,3.0,0.0,226.0,153.0,3.0,4.0,29.0,0.0,0.0,1.0,683.0,371363.0,5.759702355365208,117.27778428093195,135.75962451428842,35
726,726,899.0,984.0,3343.0,35.920429394870034,53.02494416302396,53890.39531,137.0,324.0,302.0,136.0,230.0,0.0,0.0,121.0,52.0,0.0,1.0,4.0,0.0,39.0,13.0,360.0,168616.0,0.0,159.1500002018023,147.137900052255,57
1444,1444,960.0,1042.0,2983.0,45.0749674281836,65.07500801919439,58562.807629999996,176.0,262.0,358.0,164.0,661.0,83.0,0.0,92.0,118.0,1.0,11.0,152.0,0.0,195.0,9.0,783.0,390225.0,6.244394341199518,162.2432540467575,146.92641477730444,57
935,935,1133.0,1216.0,4039.0,35.887665151300496,67.6624982237966,58316.0,194.0,327.0,443.0,169.0,1572.0,174.0,0.0,705.0,15.0,0.0,13.0,321.0,0.0,344.0,0.0,1984.0,730309.0,0.0,150.8426258955987,142.74793484785317,57
2871,2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
705,705,875.0,986.0,3015.0,35.40130698186507,55.96053826522284,47694.575130000005,163.0,373.0,254.0,85.0,114.0,0.0,0.0,75.0,1.0,1.0,3.0,14.0,0.0,20.0,0.0,167.0,73148.0,5.7629873816014445,179.143571076761,159.78599647389458,57
488,488,847.0,937.0,2872.0,61.71072418468364,55.50255034925544,92005.47071000001,37.0,114.0,265.0,431.0,132.0,0.0,0.0,0.0,1.0,0.0,108.0,23.0,0.0,0.0,0.0,174.0,116298.0,7.393551726092326,0.0,236.2825405837589,35
711,711,934.0,979.0,3226.0,39.823507322037536,75.91252670488474,57096.66281,197.0,235.0,300.0,202.0,33.0,26.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,62.0,28205.0,0.0,186.31286729016654,144.79887515653442,57
636,636,898.0,974.0,2903.0,86.26306778875828,72.67155444493791,68960.48000000001,127.0,165.0,357.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
2864,2864,92.0,100.0,351.0,39.28576201489862,80.38012318130221,54917.832645,14.0,32.0,19.0,27.0,28.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,21086.0,5.549295965649135,119.82941364195031,0.0,49
2869,2869,11.0,13.0,33.0,36.70460488103241,0.0,59001.7816,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1997,1997,790.0,864.0,2930.0,40.46013239760739,78.06287988346166,57734.35,170.0,188.0,355.0,77.0,98.0,0.0,0.0,54.0,1.0,0.0,36.0,0.0,0.0,0.0,7.0,117.0,51493.0,0.0,142.8316798048011,172.26608902982997,49
697,697,834.0,921.0,2510.0,36.519453481745465,65.4966082569464,44795.208295000004,177.0,309.0,222.0,126.0,32.0,2.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,42.0,14892.0,0.0,161.96085974267692,0.0,57
544,544,874.0,975.0,2847.0,76.10444052847704,48.64035034523858,62774.195,145.0,208.0,234.0,287.0,292.0,5.0,0.0,5.0,12.0,0.0,14.0,24.0,0.0,145.0,87.0,448.0,247750.0,4.833737482201171,145.140147070998,160.92189213131957,35
155,155,114.0,124.0,359.0,60.41504954832287,58.48726172608878,64569.12332,19.0,31.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10876.0,0.0,125.94125178679501,121.4503930297628,11
533,533,830.0,886.0,2724.0,87.88755711493745,29.23806187730911,81046.80611,64.0,207.0,204.0,355.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26265.0,0.0,0.0,161.66428634242192,35
516,516,753.0,825.0,3006.0,70.9629749999873,34.1187531209621,84813.33333,22.0,111.0,286.0,334.0,88.0,1.0,0.0,0.0,0.0,1.0,2.0,69.0,0.0,15.0,0.0,172.0,94759.0,0.0,140.958922500976,126.90506059923383,35
1032,1032,708.0,775.0,1906.0,62.52122761326008,89.0011539111878,139139.31634999998,36.0,42.0,79.0,551.0,149.0,0.0,0.0,56.0,3.0,0.0,48.0,42.0,0.0,0.0,0.0,239.0,148366.0,0.0,114.27987352918521,172.8027836523362,57
873,873,1812.0,1879.0,5110.0,47.70880184030919,65.42911761000195,39155.36295,607.0,607.0,383.0,215.0,758.0,47.0,0.0,7.0,37.0,190.0,14.0,138.0,0.0,275.0,50.0,990.0,550292.0,5.882849912583962,148.8930779941616,146.40918517709176,57
1720,1720,976.0,1018.0,2980.0,43.111275049713264,57.44761154898742,77610.95999999999,97.0,196.0,234.0,449.0,224.0,1.0,0.0,156.0,10.0,0.0,0.0,46.0,0.0,6.0,5.0,307.0,115835.0,0.0,190.75313057872563,199.08920010831724,57
1433,1433,1152.0,1226.0,3472.0,43.64881397714866,0.0,58175.001560000004,243.0,288.0,421.0,200.0,216.0,0.0,0.0,46.0,162.0,0.0,0.0,6.0,0.0,2.0,0.0,358.0,202052.0,0.0,144.80072629123342,158.5389024015694,57
418,418,1132.0,1308.0,2707.0,63.363779686666255,81.6822445208874,44587.34,290.0,450.0,212.0,180.0,683.0,25.0,0.0,5.0,234.0,11.0,64.0,306.0,0.0,38.0,0.0,695.0,428095.0,7.085274829851084,192.01112617724706,176.81535966481016,11
1746,1746,840.0,882.0,2724.0,35.54348961523492,0.0,92369.05166,83.0,76.0,251.0,430.0,207.0,10.0,0.0,82.0,21.0,3.0,3.0,53.0,0.0,10.0,25.0,314.0,195970.0,5.870850078142865,0.0,176.7064857318594,57
1239,1239,1108.0,1199.0,2305.0,49.59797183088462,70.46837094236751,46150.24375,362.0,303.0,260.0,183.0,858.0,67.0,0.0,45.0,85.0,0.0,25.0,522.0,0.0,114.0,0.0,1047.0,585911.0,0.0,149.84134993578664,170.48949364105312,57
1777,1777,543.0,568.0,1847.0,44.595131249844876,70.90468117208675,129043.0,79.0,14.0,79.0,371.0,85.0,0.0,0.0,1.0,0.0,0.0,23.0,61.0,0.0,0.0,0.0,150.0,92514.0,0.0,0.0,168.14796788608092,57
654,654,636.0,672.0,2285.0,77.13636271599687,56.5841593047588,115539.7786,14.0,24.0,176.0,422.0,34.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,22096.0,0.0,0.0,180.78431226824569,35
1732,1732,818.0,929.0,2349.0,44.92851466437755,50.617848284071755,50726.59091,168.0,308.0,253.0,89.0,334.0,143.0,0.0,70.0,0.0,0.0,13.0,93.0,0.0,15.0,0.0,443.0,164752.0,0.0,200.67053060468612,184.39088298858655,57
386,386,1015.0,1170.0,2881.0,76.67594217281487,71.71147330939667,58467.0,125.0,303.0,373.0,214.0,81.0,1.0,0.0,45.0,0.0,0.0,1.0,29.0,0.0,1.0,4.0,137.0,90355.0,5.948736676307362,0.0,154.74883781860655,11
1639,1639,949.0,1048.0,2180.0,52.180382183636205,65.52022411758053,55254.60137999999,175.0,292.0,246.0,236.0,78.0,13.0,0.0,0.0,6.0,0.0,25.0,18.0,0.0,13.0,3.0,116.0,57801.0,6.406404651862417,166.25919025386762,194.7559125900575,57
541,541,1339.0,1411.0,3983.0,89.19019482562798,57.256111039088665,33315.2283,641.0,349.0,194.0,155.0,480.0,70.0,0.0,62.0,6.0,0.0,23.0,306.0,0.0,12.0,1.0,566.0,328095.0,5.118600724566244,136.9817942428339,148.02027359943003,35
