zone_id,zone_id,households,residential_units,population,res_price1,res_price2,avg_hh_income,hh_inc1,hh_inc2,hh_inc3,hh_inc4,jobs,jobs1,jobs2,jobs3,jobs4,jobs5,jobs6,jobs7,jobs8,jobs9,jobs10,job_spaces,non_residential_sqft,nonres_price3,nonres_price4,nonres_price5,COUNTY
653,653,1394.0,1570.0,4527.0,102.67017978780807,78.244811910588,88106.13928999999,112.0,216.0,470.0,596.0,610.0,18.0,0.0,114.0,8.0,3.0,66.0,332.0,0.0,41.0,28.0,726.0,399966.0,6.229185094757524,142.01580868757816,157.04190458660636,35
286,286,1148.0,1273.0,3575.0,80.64069644305238,0.0,61990.008884999996,89.0,362.0,502.0,195.0,33.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,37347.0,0.0,0.0,141.79940928431301,11
1422,1422,1193.0,1235.0,4553.0,39.11171073038123,0.0,57567.0,141.0,396.0,442.0,214.0,232.0,7.0,0.0,43.0,0.0,1.0,1.0,146.0,0.0,34.0,0.0,317.0,171229.0,0.0,0.0,139.10780928376707,57
412,412,967.0,1081.0,2307.0,63.147037529890376,66.17742201093027,53935.0,183.0,304.0,259.0,221.0,826.0,0.0,0.0,117.0,342.0,0.0,5.0,362.0,0.0,0.0,0.0,835.0,528115.0,6.433492384798746,0.0,161.08927194181135,11
1781,1781,927.0,967.0,2811.0,44.19735133757298,56.922701031660736,83170.0,42.0,171.0,291.0,423.0,36.0,0.0,0.0,0.0,3.0,0.0,18.0,11.0,0.0,4.0,0.0,71.0,48363.0,6.455850585714322,0.0,158.46061490737043,57
542,542,1309.0,1372.0,4161.0,86.42493346219992,59.97688458852465,72631.10007,79.0,270.0,487.0,473.0,560.0,57.0,0.0,114.0,54.0,9.0,52.0,149.0,0.0,117.0,8.0,869.0,385114.0,4.9322330205451586,142.82186502812553,156.0196167103027,35
1456,1456,1339.0,1446.0,4487.0,40.6294843526645,76.51327608205997,76005.0,124.0,227.0,493.0,495.0,279.0,7.0,0.0,202.0,13.0,3.0,4.0,46.0,0.0,4.0,0.0,391.0,137594.0,0.0,279.7440591284743,0.0,57
1457,1457,1103.0,1178.0,4211.0,39.61520809561924,74.45850758295246,68658.0,71.0,161.0,664.0,207.0,444.0,45.0,0.0,367.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,644.0,280927.0,0.0,228.64866468834157,138.89875089734392,57
618,618,1321.0,1378.0,4084.0,96.46022374855824,87.7703525421381,79533.0,81.0,193.0,535.0,512.0,437.0,0.0,0.0,6.0,1.0,31.0,5.0,129.0,0.0,10.0,255.0,540.0,447590.0,6.723564209480681,159.8046441106617,171.57324615920868,35
2861,2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
696,696,1298.0,1409.0,3754.0,36.44939724812954,84.57160482567048,36711.0,539.0,419.0,256.0,84.0,550.0,39.0,0.0,398.0,21.0,0.0,0.0,73.0,0.0,19.0,0.0,715.0,282065.0,5.766379765266529,129.96855139207466,138.4827774664511,57
937,937,1146.0,1176.0,4207.0,35.935983016610415,0.0,58545.0,59.0,376.0,418.0,293.0,73.0,0.0,0.0,67.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,102.0,39945.0,0.0,0.0,172.87093793394362,57
1806,1806,7.0,7.0,24.0,33.734817367690034,0.0,60612.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2862,2862,28.0,29.0,102.0,36.71138167039372,71.42251520902391,57396.0,1.0,13.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,700.0,0.0,0.0,0.0,49
934,934,1118.0,1138.0,4420.0,39.47511919348182,0.0,65405.0,62.0,326.0,479.0,251.0,61.0,20.0,0.0,0.0,4.0,1.0,0.0,16.0,0.0,20.0,0.0,116.0,63586.0,0.0,211.4449399070284,206.8291998901879,57
415,415,888.0,995.0,2422.0,63.93810263806914,69.7404797548796,82227.218045,60.0,92.0,411.0,325.0,686.0,29.0,0.0,47.0,204.0,138.0,77.0,165.0,0.0,25.0,1.0,891.0,578365.0,6.453009266474856,163.8761706147136,182.2060504007779,11
898,898,1205.0,1275.0,3389.0,40.48882170499817,72.40543991404442,55646.0,129.0,449.0,480.0,147.0,508.0,126.0,0.0,172.0,1.0,0.0,0.0,59.0,0.0,146.0,4.0,637.0,234656.0,0.0,146.95448170945866,146.11732296959804,57
276,276,1025.0,1158.0,3396.0,75.34094274344845,73.19863241091765,67121.0,58.0,214.0,491.0,262.0,325.0,1.0,0.0,88.0,4.0,0.0,12.0,164.0,0.0,45.0,11.0,378.0,191546.0,0.0,137.8957767817703,155.65152817734838,11
142,142,30.0,33.0,88.0,62.97674235176718,0.0,63240.530855000005,2.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1412,1412,900.0,971.0,3417.0,42.924989104553454,42.31004488166436,74905.0,54.0,139.0,406.0,301.0,353.0,21.0,0.0,143.0,104.0,0.0,3.0,42.0,0.0,40.0,0.0,437.0,237326.0,0.0,0.0,170.03101928893065,57
546,546,985.0,1027.0,3229.0,84.19208791680559,39.344006133341935,77019.88827000001,83.0,217.0,317.0,368.0,114.0,11.0,0.0,60.0,3.0,0.0,8.0,29.0,0.0,0.0,3.0,175.0,87200.0,0.0,137.7071286678391,158.23035579760884,35
1286,1286,948.0,1005.0,2543.0,52.54289615956007,53.131695137631354,68264.0,85.0,193.0,330.0,340.0,1981.0,232.0,0.0,359.0,199.0,24.0,38.0,261.0,0.0,862.0,6.0,2262.0,953750.0,6.2781725687853225,149.59238957575542,177.05223776147793,57
534,534,939.0,1024.0,2980.0,89.16409323443997,53.760982251348345,88417.0,13.0,88.0,382.0,456.0,104.0,0.0,0.0,42.0,6.0,0.0,32.0,12.0,0.0,0.0,12.0,171.0,90131.0,0.0,0.0,150.06968616880854,35
1430,1430,1764.0,1904.0,4879.0,45.33967849558563,76.17572268524856,52259.0,394.0,559.0,605.0,206.0,1114.0,7.0,0.0,40.0,12.0,2.0,482.0,545.0,0.0,26.0,0.0,1272.0,749142.0,0.0,0.0,183.5513919356812,57
1289,1289,947.0,1024.0,2681.0,43.07839461974641,55.4443565406068,118000.0,59.0,84.0,158.0,646.0,648.0,8.0,0.0,291.0,170.0,0.0,74.0,79.0,0.0,4.0,22.0,944.0,404546.0,0.0,0.0,206.31897351930252,57
1722,1722,970.0,1038.0,2937.0,41.05620384649252,0.0,81278.0,24.0,72.0,452.0,422.0,434.0,27.0,0.0,1.0,146.0,0.0,7.0,110.0,0.0,143.0,0.0,464.0,227926.0,0.0,165.47715159654894,182.37368413376234,57
1404,1404,938.0,959.0,3534.0,38.58123656621527,49.90183071213106,74142.0,51.0,141.0,441.0,305.0,202.0,0.0,0.0,103.0,48.0,1.0,3.0,26.0,0.0,0.0,21.0,256.0,91015.0,0.0,0.0,159.22540306174602,57
280,280,987.0,1116.0,3383.0,69.93949037762337,53.315149610542555,59663.8552,119.0,303.0,422.0,143.0,395.0,90.0,0.0,60.0,33.0,2.0,7.0,67.0,0.0,136.0,0.0,582.0,278805.0,5.980861701390279,168.2859076310014,152.89791005825376,11
1306,1306,1408.0,1510.0,2503.0,48.68995669693141,99.75572061160098,38138.0,362.0,694.0,243.0,109.0,888.0,49.0,0.0,6.0,229.0,0.0,127.0,132.0,0.0,325.0,20.0,1033.0,569655.0,6.844310534404352,190.25615122547134,178.41022094623358,57
851,851,1030.0,1058.0,3415.0,35.92857659861903,46.266364857439164,58476.0,208.0,277.0,402.0,143.0,83.0,1.0,0.0,1.0,26.0,8.0,0.0,19.0,0.0,18.0,10.0,143.0,108668.0,5.976693043910301,165.31641478308072,132.5645577840927,57
940,940,1047.0,1070.0,3186.0,36.0651923693748,48.480723442623095,65654.0,93.0,252.0,453.0,249.0,225.0,47.0,0.0,69.0,16.0,5.0,5.0,57.0,0.0,19.0,7.0,360.0,176783.0,6.13364352453474,154.8700520717083,154.9676684648731,57
555,555,1003.0,1015.0,3994.0,93.57095496172205,39.52835197334478,88727.0,24.0,145.0,360.0,474.0,127.0,1.0,0.0,66.0,41.0,4.0,0.0,10.0,0.0,5.0,0.0,203.0,80106.0,0.0,0.0,166.99048695360727,35
563,563,922.0,943.0,3335.0,79.8314184773925,61.234672696516085,85051.0,28.0,87.0,392.0,415.0,95.0,0.0,0.0,40.0,8.0,0.0,5.0,42.0,0.0,0.0,0.0,141.0,67417.0,0.0,0.0,155.59447419398128,35
1666,1666,963.0,1049.0,2452.0,41.96332471690603,66.25069898938843,93586.0,149.0,70.0,222.0,522.0,372.0,123.0,0.0,5.0,21.0,13.0,19.0,164.0,0.0,19.0,8.0,534.0,291301.0,0.0,153.91304563592126,166.66247277528092,57
929,929,1209.0,1255.0,3132.0,40.17374734327589,60.03965427954685,58219.0,190.0,345.0,417.0,257.0,250.0,10.0,0.0,47.0,53.0,26.0,9.0,102.0,0.0,2.0,1.0,316.0,197119.0,6.191704192015357,128.19163294773224,152.39445971723092,57
553,553,826.0,871.0,2895.0,89.07436531370504,48.26898626873319,98270.0,17.0,38.0,301.0,470.0,123.0,5.0,0.0,63.0,0.0,0.0,15.0,30.0,0.0,10.0,0.0,214.0,95802.0,5.019892147804921,140.328078454346,148.8741764641634,35
184,184,797.0,891.0,2431.0,75.28023958974732,44.53761334398172,75332.64223,47.0,131.0,378.0,241.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,13.0,10281.0,5.135424171294339,0.0,133.73353945479911,11
217,217,988.0,1131.0,3005.0,71.7375028344757,49.9846624641028,44718.0,196.0,481.0,273.0,38.0,122.0,1.0,0.0,75.0,0.0,0.0,6.0,39.0,0.0,1.0,0.0,156.0,79552.0,5.1979059279410365,0.0,121.57695158483315,11
504,504,1365.0,1606.0,4182.0,99.06513871196644,44.804136144953254,52488.0,259.0,535.0,378.0,193.0,390.0,4.0,0.0,59.0,12.0,0.0,42.0,158.0,0.0,114.0,1.0,420.0,214358.0,5.241848782707816,136.73019909172717,145.93677518898346,35
939,939,963.0,972.0,3236.0,37.91102981778184,48.443411191406376,50836.0,133.0,436.0,339.0,55.0,330.0,58.0,0.0,1.0,174.0,0.0,3.0,22.0,0.0,72.0,0.0,353.0,190297.0,0.0,178.90896958084278,155.58644569299474,57
183,183,783.0,876.0,2506.0,72.97736183665907,52.081835257497666,89059.0,29.0,79.0,309.0,366.0,305.0,0.0,0.0,256.0,16.0,1.0,6.0,19.0,0.0,1.0,6.0,445.0,222086.0,4.869502182100283,140.49831809230986,131.90181289017158,11
312,312,832.0,968.0,1785.0,63.06352365268396,72.37436814813712,44917.0,155.0,418.0,184.0,75.0,556.0,9.0,0.0,22.0,61.0,0.0,3.0,280.0,0.0,180.0,1.0,661.0,335362.1675602,0.0,115.6492060450987,147.24635769488282,11
490,490,743.0,749.0,2740.0,93.24322996922213,38.5145830121268,64628.0,35.0,247.0,266.0,195.0,432.0,3.0,0.0,239.0,155.0,0.0,5.0,29.0,0.0,0.0,1.0,683.0,371363.0,5.759702355365208,117.27778428093195,135.75164720497085,35
726,726,975.0,984.0,3656.0,35.920429394870034,53.02494416302396,54610.0,129.0,358.0,370.0,118.0,244.0,0.0,0.0,125.0,54.0,0.0,1.0,4.0,0.0,47.0,13.0,360.0,168616.0,0.0,159.1500002018023,147.34581246084204,57
1444,1444,975.0,1042.0,3081.0,45.0749674281836,65.07500801919439,59282.0,139.0,284.0,446.0,106.0,690.0,86.0,0.0,94.0,121.0,1.0,12.0,161.0,0.0,206.0,9.0,783.0,390225.0,6.244394341199518,162.2432540467575,147.31873581746947,57
935,935,1194.0,1216.0,4279.0,35.887665151300496,67.6624982237966,58316.0,174.0,359.0,537.0,124.0,1629.0,176.0,0.0,735.0,15.0,0.0,13.0,334.0,0.0,356.0,0.0,1984.0,730309.0,0.0,150.8426258955987,142.9549435893752,57
2871,2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
705,705,948.0,986.0,3290.0,35.40130698186507,55.96053826522284,49401.0,149.0,415.0,306.0,78.0,120.0,0.0,0.0,77.0,1.0,1.0,3.0,15.0,0.0,23.0,0.0,167.0,73148.0,5.7629873816014445,179.143571076761,160.06466555740622,57
488,488,909.0,939.0,3095.0,61.714627008059345,55.43659773125965,89651.0,17.0,123.0,338.0,431.0,141.0,0.0,0.0,0.0,1.0,0.0,116.0,24.0,0.0,0.0,0.0,174.0,116298.0,7.393551726092326,0.0,235.0951299243452,35
711,711,919.0,979.0,3276.0,39.823507322037536,75.91252670488474,55447.0,163.0,272.0,370.0,114.0,33.0,26.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,62.0,28205.0,0.0,186.31286729016654,144.8876819665333,57
636,636,968.0,974.0,3159.0,86.26306778875828,72.67155444493791,70608.0,111.0,171.0,437.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
2864,2864,96.0,100.0,371.0,39.28576201489862,80.38012318130221,57193.0,8.0,33.0,28.0,27.0,29.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,21086.0,5.549295965649135,119.82941364195031,0.0,49
2869,2869,12.0,13.0,38.0,36.70460488103241,0.0,57396.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
1997,1997,851.0,864.0,3192.0,40.46013239760739,78.06287988346166,60773.0,145.0,197.0,432.0,77.0,105.0,0.0,0.0,58.0,1.0,0.0,39.0,0.0,0.0,0.0,7.0,117.0,51493.0,0.0,142.8316798048011,172.69691789164094,49
697,697,875.0,921.0,2653.0,36.519453481745465,65.4966082569464,46623.0,160.0,346.0,271.0,98.0,33.0,2.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,42.0,14892.0,0.0,161.96085974267692,0.0,57
544,544,925.0,1005.0,3050.0,76.00868552577809,48.64035034523858,63620.99333,127.0,221.0,290.0,287.0,299.0,5.0,0.0,5.0,13.0,0.0,15.0,25.0,0.0,148.0,88.0,448.0,247750.0,4.833737482201171,145.140147070998,160.857540286438,35
155,155,110.0,124.0,356.0,60.41504954832287,58.48726172608878,60843.0,16.0,31.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10876.0,0.0,125.94125178679501,121.61890269330553,11
533,533,871.0,914.0,2859.0,87.68630934938082,29.23806187730911,79651.0,58.0,215.0,243.0,355.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,26265.0,0.0,0.0,161.33221843918963,35
516,516,820.0,834.0,3322.0,70.85832651284832,34.1187531209621,82693.0,12.0,121.0,353.0,334.0,93.0,1.0,0.0,0.0,0.0,0.0,2.0,74.0,0.0,16.0,0.0,189.0,105920.67754975,0.0,164.5248441634184,126.19133666207848,35
1032,1032,686.0,776.0,1817.0,62.53081937172629,89.0011539111878,138363.0,19.0,45.0,100.0,522.0,156.0,0.0,0.0,57.0,3.0,0.0,52.0,44.0,0.0,0.0,0.0,239.0,148366.0,0.0,114.27987352918521,171.634778354513,57
873,873,1788.0,1976.0,5084.0,47.70880184030919,63.65590030557956,42647.0,535.0,649.0,466.0,138.0,783.0,49.0,0.0,8.0,38.0,194.0,16.0,141.0,0.0,287.0,50.0,990.0,550292.0,5.882849912583962,148.8930779941616,147.10989397200132,57
